#name: S.cerevisiae - Whole organism, SC (PeptideAtlas,March,2013)
#score: 22.02
#weight: 90%
#description: abundance based on Spectral counting, from<a href="http://www.peptideatlas.org/builds/" target="_blank">PeptideAtlas,March,2013</a><br/><b>Interaction consistency score</b>: 22.02&nbsp<b>Coverage</b>: 72
#organ: WHOLE_ORGANISM
#integrated: false
#coverage: 72
#publication_year: 2013
#filename: 4932-PA_201303.txt
#
#internal_id	string_external_id	abundance	raw_spectral_count
631206	4932.YGR042W	0.424	1
630305	4932.YDR443C	3.84	61
630054	4932.YDR211W	44.9	465
629546	4932.YCR095C	1.95	8
633673	4932.YMR128W	15.1	187
632809	4932.YLL011W	14.8	64
629528	4932.YCR077C	33.5	196
633528	4932.YML130C	140	899
632073	4932.YJL029C	3.18	35
630573	4932.YER056C	25.9	69
631021	4932.YGL130W	9.33	57
633705	4932.YMR157C	8.11	20
633348	4932.YLR437C	1.13	3
629383	4932.YCL005W-A	9.4	13
634217	4932.YNL306W	22.3	38
633340	4932.YLR429W	68.4	513
634099	4932.YNL191W	3.03	13
630080	4932.YDR237W	6.84	26
629889	4932.YDR060W	40.1	550
632737	4932.YKR048C	222	1117
634710	4932.YOR182C	1491	578
633621	4932.YMR080C	16.6	194
635387	4932.YPR144C	14.6	83
632701	4932.YKR013W	10.3	16
633748	4932.YMR193W	11.9	18
629474	4932.YCR024C	1.25	9
629045	4932.YBR001C	0.896	22
631044	4932.YGL153W	26.8	108
634943	4932.YPL003W	3.19	21
631314	4932.YGR145W	32.7	187
631769	4932.YHR196W	23.9	213
633707	4932.YMR158W	14.2	29
633587	4932.YMR048W	6.05	19
632568	4932.YKL108W	4.9	20
635306	4932.YPR067W	8.24	14
633485	4932.YML092C	242	602
634695	4932.YOR167C	2092	1408
633660	4932.YMR117C	31.3	73
629691	4932.YDL124W	526	2145
635346	4932.YPR107C	4.0	10
632357	4932.YJR074W	24.4	84
635367	4932.YPR127W	8.56	59
631445	4932.YGR266W	11.5	115
634791	4932.YOR259C	260	951
633644	4932.YMR102C	1.4	14
628806	4932.YAL012W	1386	4785
631730	4932.YHR163W	186	405
632418	4932.YJR134C	5.49	51
633850	4932.YMR288W	6.45	71
632536	4932.YKL080W	245	1283
631976	4932.YIL156W	0.147	2
629312	4932.YBR241C	2.71	12
630109	4932.YDR261W-B	1.58	790
632497	4932.YKL044W	0.516	1
635143	4932.YPL196W	7.36	11
630382	4932.YDR518W	54.0	310
633167	4932.YLR272C	2.8	42
630532	4932.YER022W	8.64	70
629799	4932.YDL226C	72.0	320
629111	4932.YBR062C	1.9	6
629199	4932.YBR140C	0.52	15
634271	4932.YNR017W	90.8	255
632513	4932.YKL059C	6.34	26
630982	4932.YGL092W	14.9	220
629415	4932.YCL039W	19.5	185
628855	4932.YAL049C	59.5	210
632456	4932.YKL006W	3585	5307
631305	4932.YGR136W	26.8	38
633391	4932.YML007W	25.5	157
635101	4932.YPL156C	0.598	2
628950	4932.YBL031W	0.512	2
634678	4932.YOR153W	109	2524
629870	4932.YDR041W	11.7	31
633669	4932.YMR124W	3.58	45
631094	4932.YGL201C	11.1	153
635324	4932.YPR084W	0.607	2
634016	4932.YNL113W	540	1031
629931	4932.YDR099W	1315	6353
629176	4932.YBR121C	512	4384
629715	4932.YDL146W	0.258	2
632335	4932.YJR052W	3.37	21
632653	4932.YKL188C	18.9	226
633602	4932.YMR062C	250	1241
633190	4932.YLR292C	62.6	72
632471	4932.YKL020C	0.248	3
628801	4932.YAL007C	92.3	138
631738	4932.YHR170W	73.2	359
632173	4932.YJL125C	13.3	41
629160	4932.YBR107C	3.49	14
633213	4932.YLR312W-A	13.7	38
629015	4932.YBL090W	3.92	4
630103	4932.YDR259C	2.1	10
631010	4932.YGL120C	128	985
629350	4932.YBR278W	7.36	6
629053	4932.YBR009C	2297	2504
632523	4932.YKL068W	28.3	163
635072	4932.YPL129W	92.3	328
632549	4932.YKL093W	3.63	16
629738	4932.YDL166C	17.0	51
630104	4932.YDR260C	3.28	3
634295	4932.YNR039C	1.9	7
632603	4932.YKL142W	188	391
634990	4932.YPL049C	78.0	548
631944	4932.YIL126W	37.6	566
633962	4932.YNL064C	1144	4158
633928	4932.YNL031C	1806	937
634633	4932.YOR110W	16.0	102
632914	4932.YLR045C	8.11	76
630607	4932.YER081W	336	2343
631955	4932.YIL136W	31.1	110
635123	4932.YPL178W	5.05	17
635280	4932.YPR041W	278	1059
634976	4932.YPL036W	1712	23943
631613	4932.YHR060W	8.46	21
630312	4932.YDR450W	2434	6638
628967	4932.YBL046W	2.89	16
634541	4932.YOR023C	0.641	4
635456	4932.YPR202W	0.49	21
630718	4932.YER172C	1.12	32
632460	4932.YKL010C	8.72	136
631910	4932.YIL096C	3.5	12
634891	4932.YOR350C	0.123	1
631824	4932.YIL018W	1745	6857
631889	4932.YIL074C	266	2112
633879	4932.YMR312W	6.65	22
629409	4932.YCL033C	13.0	29
631983	4932.YIL161W	15.9	28
634489	4932.YOL144W	20.9	95
633861	4932.YMR297W	250	1021
633301	4932.YLR395C	8.89	7
631488	4932.YHL008C	0.439	2
633370	4932.YLR457C	1.34	3
631586	4932.YHR039C	171	1151
629346	4932.YBR274W	4.3	47
629030	4932.YBL101C	6.18	70
631069	4932.YGL178W	1.04	9
632983	4932.YLR113W	66.7	319
634157	4932.YNL249C	1.53	8
632980	4932.YLR110C	9.38	12
630681	4932.YER142C	2.45	8
633517	4932.YML119W	0.564	3
631220	4932.YGR056W	9.87	112
631198	4932.YGR036C	0.325	1
631285	4932.YGR118W	4618	4548
631288	4932.YGR121C	0.495	5
634713	4932.YOR185C	570	2749
630955	4932.YGL065C	21.9	141
632777	4932.YKR087C	1.79	8
630016	4932.YDR180W	0.578	12
634465	4932.YOL120C	2959	4301
631773	4932.YHR199C-A	21.7	12
629703	4932.YDL134C	77.3	543
633135	4932.YLR243W	8.29	24
628796	4932.YAL001C	10.3	136
633085	4932.YLR196W	98.1	680
629678	4932.YDL112W	17.9	349
631846	4932.YIL036W	29.4	162
635146	4932.YPL199C	49.2	100
634389	4932.YOL051W	25.5	224
633680	4932.YMR135C	10.9	71
635184	4932.YPL236C	0.128	1
631722	4932.YHR155W	0.173	3
628803	4932.YAL009W	2.35	3
634565	4932.YOR045W	134	77
630339	4932.YDR476C	23.2	71
630417	4932.YEL003W	12.1	9
632395	4932.YJR112W	47.1	100
635307	4932.YPR068C	0.494	4
629323	4932.YBR252W	104	90
631283	4932.YGR116W	46.2	743
631927	4932.YIL110W	7.59	40
633628	4932.YMR086W	8.94	84
635129	4932.YPL183W-A	8.7	6
631883	4932.YIL069C	3212	4907
632365	4932.YJR083C	3.6	14
634504	4932.YOL159C	2.05	1
629230	4932.YBR169C	170	2698
632774	4932.YKR084C	14.3	105
631589	4932.YHR041C	40.3	91
631038	4932.YGL147C	2144	7312
629335	4932.YBR263W	431	1982
634190	4932.YNL281W	141	251
628915	4932.YBL001C	17.5	9
629247	4932.YBR185C	2.12	7
629844	4932.YDR019C	145	468
634115	4932.YNL207W	26.9	103
629210	4932.YBR150C	2.09	25
631320	4932.YGR150C	1.37	13
629731	4932.YDL160C	124	783
630067	4932.YDR224C	1309	2111
630928	4932.YGL040C	130	495
630480	4932.YEL055C	16.4	256
630653	4932.YER119C	1.55	5
630340	4932.YDR477W	34.1	254
631222	4932.YGR058W	0.546	3
630241	4932.YDR381C-A	11.0	13
632599	4932.YKL138C-A	7.08	10
633753	4932.YMR196W	23.1	346
629099	4932.YBR053C	20.0	100
633400	4932.YML013W	4.47	26
632498	4932.YKL045W	1.49	7
632856	4932.YLL058W	0.184	1
630290	4932.YDR428C	9.35	44
632897	4932.YLR029C	3343	4807
629132	4932.YBR082C	1516	1237
634742	4932.YOR210W	216	143
632183	4932.YJL133C-A	28.0	23
631691	4932.YHR129C	0.927	4
628953	4932.YBL034C	0.845	17
632305	4932.YJR022W	18.9	22
634342	4932.YOL008W	2.14	4
630601	4932.YER077C	1.27	9
631140	4932.YGL246C	14.0	69
629141	4932.YBR089C-A	281	129
629509	4932.YCR054C	4.35	38
629874	4932.YDR045C	72.2	137
631654	4932.YHR092C	18.0	152
635180	4932.YPL232W	42.0	130
632773	4932.YKR083C	12.8	19
633766	4932.YMR209C	10.1	61
632461	4932.YKL011C	6.6	26
631431	4932.YGR252W	24.4	124
629564	4932.YDL003W	5.62	37
630663	4932.YER128W	14.0	22
633892	4932.YMR322C	0.952	14
632312	4932.YJR029W	12.8	9449
629642	4932.YDL078C	293	1117
631161	4932.YGR003W	0.265	3
630381	4932.YDR517W	72.1	143
630933	4932.YGL043W	91.4	314
634788	4932.YOR256C	0.58	6
635248	4932.YPR011C	2.02	11
632746	4932.YKR057W	2168	2934
632859	4932.YLL061W	0.717	5
629942	4932.YDR110W	4.55	34
632930	4932.YLR061W	2414	2860
628886	4932.YAR010C	53.3	8140
632677	4932.YKL214C	67.5	139
634430	4932.YOL088C	34.6	79
631526	4932.YHL040C	0.425	5
634902	4932.YOR361C	133	1259
634753	4932.YOR221C	23.5	94
632785	4932.YKR095W	16.9	285
633780	4932.YMR223W	11.2	73
635161	4932.YPL214C	4.27	26
631189	4932.YGR029W	22.3	48
630784	4932.YFL034C-A	207	431
634872	4932.YOR334W	0.806	5
634403	4932.YOL064C	95.2	421
631414	4932.YGR236C	0.772	1
628941	4932.YBL023C	5.94	73
634264	4932.YNR010W	15.8	38
631335	4932.YGR161W-B	1.87	921
630968	4932.YGL078C	97.5	639
632366	4932.YJR084W	3.81	16
633979	4932.YNL079C	1102	1594
631435	4932.YGR256W	164	2414
630693	4932.YER151C	46.3	371
630127	4932.YDR279W	3.04	15
631912	4932.YIL098C	4.57	4
635156	4932.YPL209C	0.282	1
631898	4932.YIL084C	3.08	7
632122	4932.YJL076W	51.5	601
634925	4932.YOR382W	6.17	13
634785	4932.YOR253W	87.5	197
630462	4932.YEL039C	96.1	211
629377	4932.YCL001W	27.3	48
631375	4932.YGR198W	4.8	58
632654	4932.YKL189W	2.32	13
628883	4932.YAR007C	118	936
635204	4932.YPL254W	25.6	137
631168	4932.YGR010W	1.45	10
633456	4932.YML064C	101	408
632781	4932.YKR091W	0.772	2
633325	4932.YLR414C	13.3	36
634218	4932.YNL307C	108	502
629463	4932.YCR016W	27.4	74
632810	4932.YLL012W	0.445	4
629429	4932.YCL052C	1.95	10
633351	4932.YLR438W	238	1294
634829	4932.YOR296W	0.217	3
633107	4932.YLR218C	6.67	11
633419	4932.YML031W	19.6	117
632087	4932.YJL044C	5.33	19
633702	4932.YMR154C	0.068	1
629545	4932.YCR094W	2.15	11
631077	4932.YGL186C	1.58	8
630077	4932.YDR234W	112	916
630551	4932.YER039C	2.49	17
632871	4932.YLR003C	16.8	53
631022	4932.YGL131C	0.542	8
632030	4932.YIR029W	0.204	1
633509	4932.YML112W	2.24	6
629169	4932.YBR114W	1.34	11
630486	4932.YEL060C	115	601
632738	4932.YKR049C	12.4	16
634968	4932.YPL028W	802	4216
635089	4932.YPL145C	256	1063
635433	4932.YPR179C	1.74	12
631374	4932.YGR197C	0.099	1
631768	4932.YHR195W	4.54	20
631446	4932.YGR267C	62.6	195
630981	4932.YGL091C	1.75	9
629692	4932.YDL125C	335	771
633413	4932.YML026C	2434	6638
635305	4932.YPR066W	0.177	1
630910	4932.YGL022W	11.7	145
633471	4932.YML079W	51.2	138
628779	4932.Q0085	133	174
629902	4932.YDR073W	0.838	2
631936	4932.YIL118W	64.3	236
628784	4932.Q0120	0.388	11
630072	4932.YDR229W	9.51	57
632358	4932.YJR075W	62.3	183
635364	4932.YPR124W	17.8	95
632031	4932.YIR030C	2.28	7
634940	4932.YOR396W	0.325	105
629753	4932.YDL181W	339	78
635208	4932.YPL257W-A	55.7	8359
631732	4932.YHR165C	1.3	37
630995	4932.YGL105W	866	3069
630102	4932.YDR258C	192	1339
630233	4932.YDR374W-A	2.44	3
631148	4932.YGL254W	0.923	2
630526	4932.YER017C	8.19	70
629068	4932.YBR022W	5.99	14
633771	4932.YMR214W	31.9	144
634708	4932.YOR180C	8.84	36
634322	4932.YNR066C	0.634	4
630725	4932.YER177W	1481	7312
630363	4932.YDR500C	1094	401
631227	4932.YGR063C	20.6	24
633729	4932.YMR176W	0.341	6
629439	4932.YCL063W	0.54	3
630563	4932.YER048C	113	380
635258	4932.YPR020W	276	261
633437	4932.YML048W	115	562
632541	4932.YKL085W	498	2082
632895	4932.YLR027C	712	3541
629077	4932.YBR031W	3179	22019
629700	4932.YDL132W	72.5	671
630505	4932.YEL077C	0.271	77
628986	4932.YBL064C	86.2	216
631666	4932.YHR104W	184	899
631855	4932.YIL045W	1.4	9
633905	4932.YNL009W	65.1	667
631372	4932.YGR195W	17.2	20
634081	4932.YNL173C	19.9	83
630746	4932.YFL002W-B	2.59	199
632916	4932.YLR047C	0.93	9
631017	4932.YGL126W	4.98	28
629588	4932.YDL025C	3.92	34
631407	4932.YGR229C	61.9	169
633056	4932.YLR167W	4198	8328
633830	4932.YMR270C	0.998	5
633191	4932.YLR293C	627	2828
629716	4932.YDL147W	138	612
632336	4932.YJR053W	2.38	12
629157	4932.YBR104W	7.09	27
632224	4932.YJL171C	89.9	385
629016	4932.YBL091C	94.9	437
634794	4932.YOR262W	9.99	44
631851	4932.YIL041W	386	1522
632472	4932.YKL021C	29.0	138
630315	4932.YDR453C	79.3	416
630606	4932.YER080W	56.2	325
635373	4932.YPR133C	86.7	443
631956	4932.YIL137C	34.7	360
632525	4932.YKL069W	13.1	32
634026	4932.YNL123W	18.2	200
633537	4932.YMR003W	3.8	7
634977	4932.YPL037C	2024	2785
632606	4932.YKL145W	146	516
632217	4932.YJL164C	19.1	131
630481	4932.YEL056W	33.7	184
633279	4932.YLR373C	15.5	226
634634	4932.YOR111W	5.69	21
630763	4932.YFL016C	48.6	214
630174	4932.YDR322C-A	157	117
632215	4932.YJL162C	0.583	5
632663	4932.YKL198C	0.289	2
633153	4932.YLR260W	0.572	5
635059	4932.YPL117C	235	840
635349	4932.YPR109W	2.5	8
632614	4932.YKL152C	5956	16520
632689	4932.YKR001C	248	1888
633584	4932.YMR046C	27.9	1650
630203	4932.YDR350C	0.11	1
629899	4932.YDR070C	116	24
633674	4932.YMR129W	19.6	338
632743	4932.YKR054C	0.125	7
632302	4932.YJR019C	8.97	34
632051	4932.YJL006C	0.599	3
630199	4932.YDR346C	134	682
629007	4932.YBL082C	2.45	13
629645	4932.YDL081C	2042	2967
632036	4932.YIR034C	125	552
629998	4932.YDR165W	32.3	197
630900	4932.YGL013C	9.34	117
633080	4932.YLR191W	0.664	3
630766	4932.YFL018C	559	3090
634615	4932.YOR093C	0.588	12
632191	4932.YJL139C	0.576	4
631607	4932.YHR055C	68.1	95
630629	4932.YER095W	20.2	79
633369	4932.YLR456W	0.391	1
628968	4932.YBL047C	62.7	904
631641	4932.YHR080C	0.637	9
633479	4932.YML086C	162	1032
632718	4932.YKR030W	0.597	1
629780	4932.YDL207W	2.11	11
630187	4932.YDR334W	3.16	55
631012	4932.YGL122C	153	545
634955	4932.YPL015C	3.25	16
633100	4932.YLR211C	2.61	7
631106	4932.YGL213C	14.4	56
633576	4932.YMR038C	385	877
632112	4932.YJL066C	64.1	227
633922	4932.YNL025C	0.709	3
629673	4932.YDL107W	0.227	1
634283	4932.YNR029C	3.8	24
631256	4932.YGR091W	0.412	3
629178	4932.YBR122C	19.8	28
631540	4932.YHR001W	31.3	233
632595	4932.YKL135C	10.6	80
628880	4932.YAR002C-A	98.7	291
635061	4932.YPL119C	35.2	886
631580	4932.YHR033W	3.72	20
630973	4932.YGL083W	2.46	29
633630	4932.YMR088C	0.156	1
632434	4932.YJR148W	232	1689
629324	4932.YBR253W	35.8	45
630851	4932.YFR029W	0.099	1
632680	4932.YKL217W	1.16	6
631845	4932.YIL035C	31.0	148
631928	4932.YIL111W	46.2	77
628940	4932.YBL022C	44.9	504
631758	4932.YHR186C	3.78	67
629213	4932.YBR153W	3.72	7
632364	4932.YJR082C	11.0	19
633519	4932.YML121W	5.29	24
634429	4932.YOL087C	7.28	101
630049	4932.YDR210C-C	43.1	7247
634038	4932.YNL134C	382	2065
634317	4932.YNR061C	0.377	1
630050	4932.YDR210C-D	12.4	8991
629970	4932.YDR137W	1.39	12
632132	4932.YJL084C	5.8	44
631721	4932.YHR154W	2.12	27
634522	4932.YOR008C	30.1	73
631172	4932.YGR014W	6.5	25
631465	4932.YGR285C	681	2462
630139	4932.YDR291W	1.22	15
629506	4932.YCR051W	115	332
629334	4932.YBR262C	5.19	8
633869	4932.YMR304W	10.0	164
629174	4932.YBR119W	1.21	5
634908	4932.YOR367W	14.6	42
633063	4932.YLR174W	28.2	411
633851	4932.YMR289W	1.49	8
634346	4932.YOL012C	158	339
635113	4932.YPL168W	0.677	5
629069	4932.YBR023C	4.13	62
631994	4932.YIL177C	0.334	107
628809	4932.YAL015C	3.19	13
630787	4932.YFL036W	0.944	11
631354	4932.YGR177C	5.8	42
632417	4932.YJR133W	14.2	40
635018	4932.YPL077C	0.227	1
633797	4932.YMR239C	3.64	16
631979	4932.YIL157C	21.5	46
634661	4932.YOR138C	4.64	33
631863	4932.YIL051C	1319	2405
634998	4932.YPL057C	0.701	3
633974	4932.YNL074C	7.38	57
630220	4932.YDR365C	88.7	521
635095	4932.YPL151C	3.08	15
632457	4932.YKL007W	81.4	292
634077	4932.YNL169C	16.7	98
630859	4932.YFR034C	2.63	6
631099	4932.YGL206C	387	7807
629798	4932.YDL225W	17.1	90
629414	4932.YCL038C	0.772	6
633069	4932.YLR180W	1158	6559
630322	4932.YDR460W	17.2	59
633564	4932.YMR028W	8.61	34
634362	4932.YOL025W	1.03	6
633270	4932.YLR364W	46.9	57
632512	4932.YKL058W	67.3	103
634015	4932.YNL112W	327	1547
632408	4932.YJR124C	1.37	7
631534	4932.YHL047C	0.141	1
634901	4932.YOR360C	7.21	45
630721	4932.YER174C	18.6	138
634873	4932.YOR335C	401	4514
631501	4932.YHL018W	3.11	5
629619	4932.YDL055C	1897	9377
630278	4932.YDR416W	0.993	11
634090	4932.YNL182C	50.6	299
632824	4932.YLL026W	606	5446
631567	4932.YHR023W	2.97	68
634404	4932.YOL065C	3.6	16
633734	4932.YMR181C	0.807	2
635403	4932.YPR158C-D	12.1	9362
629927	4932.YDR097C	27.9	434
632784	4932.YKR094C	2517	5867
635162	4932.YPL215W	10.4	26
635402	4932.YPR158C-C	41.5	7579
634475	4932.YOL130W	3.62	24
635205	4932.YPL255W	0.755	4
631171	4932.YGR013W	4.17	26
631610	4932.YHR057C	3.78	11
633500	4932.YML103C	12.8	232
630461	4932.YEL038W	21.5	73
629390	4932.YCL014W	2.39	44
634919	4932.YOR377W	0.501	5
631063	4932.YGL172W	33.9	94
630134	4932.YDR286C	2.67	3
630998	4932.YGL108C	8.81	4
632205	4932.YJL153C	75.1	423
634865	4932.YOR328W	5.13	354
630298	4932.YDR436W	2.97	59
631376	4932.YGR199W	2.61	32
631538	4932.YHL050C	0.269	46
630184	4932.YDR331W	3.07	14
635155	4932.YPL208W	11.8	71
633205	4932.YLR306W	2.82	5
634492	4932.YOL147C	66.4	172
634189	4932.YNL280C	39.2	128
629831	4932.YDR007W	1.69	6
631982	4932.YIL160C	103	696
634816	4932.YOR284W	0.683	3
631291	4932.YGR122W	3.96	22
631113	4932.YGL220W	131	66
635329	4932.YPR089W	2.98	38
629303	4932.YBR233W	2.34	8
631062	4932.YGL171W	29.9	134
633929	4932.YNL032W	2.89	10
632920	4932.YLR051C	7.2	13
631247	4932.YGR082W	119	259
629682	4932.YDL115C	0.495	2
629652	4932.YDL086W	137	534
631554	4932.YHR012W	31.9	91
630249	4932.YDR388W	166	742
631830	4932.YIL022W	106	409
630616	4932.YER087W	4.77	38
629892	4932.YDR063W	42.6	58
630953	4932.YGL063W	0.416	5
633880	4932.YMR313C	3.15	21
631286	4932.YGR119C	39.5	153
635159	4932.YPL212C	86.9	475
630017	4932.YDR181C	2.34	15
634472	4932.YOL127W	5416	4396
633855	4932.YMR292W	0.996	2
633995	4932.YNL095C	0.124	1
633785	4932.YMR228W	0.964	6
633227	4932.YLR326W	0.284	1
634132	4932.YNL224C	2.55	16
628817	4932.YAL020C	0.217	2
634989	4932.YPL048W	299	1852
629347	4932.YBR275C	0.758	18
630407	4932.YDR539W	23.7	100
633530	4932.YML132W	0.016	1
630152	4932.YDR304C	239	919
633769	4932.YMR212C	16.6	103
629071	4932.YBR025C	1204	5569
633384	4932.YML001W	142	387
632826	4932.YLL028W	4.69	24
634716	4932.YOR187W	246	1047
630525	4932.YER016W	4.58	22
630364	4932.YDR501W	0.288	2
631466	4932.YGR286C	9.45	38
634622	4932.YOR100C	0.592	2
629489	4932.YCR037C	1.64	13
632033	4932.YIR031C	7.74	108
634460	4932.YOL115W	7.83	46
633774	4932.YMR217W	547	3671
632588	4932.YKL128C	45.2	167
634772	4932.YOR239W	98.1	417
632290	4932.YJR008W	1.2	7
635269	4932.YPR031W	0.192	2
632685	4932.YKL222C	0.404	9
631425	4932.YGR246C	8.36	58
630357	4932.YDR494W	7.96	23
632894	4932.YLR026C	30.9	116
633010	4932.YLR139C	0.625	5
631656	4932.YHR094C	28.1	232
630503	4932.YEL076C	0.198	6
633839	4932.YMR277W	6.24	61
628771	4932.Q0045	15.6	52
633637	4932.YMR095C	4.43	13
633438	4932.YML049C	2.34	50
634074	4932.YNL166C	26.6	151
630045	4932.YDR206W	0.866	10
629932	4932.YDR100W	66.7	33
632801	4932.YLL004W	1.74	16
633231	4932.YLR330W	80.7	523
631016	4932.YGL125W	34.1	215
633515	4932.YML117W	9.81	87
630479	4932.YEL054C	2116	8549
633815	4932.YMR255W	28.4	44
631783	4932.YHR209W	0.7	3
634328	4932.YNR072W	0.063	4
630672	4932.YER136W	288	1438
630650	4932.YER116C	1.53	3
633710	4932.YMR160W	0.743	8
630574	4932.YER056C-A	2271	1953
629853	4932.YDR028C	13.9	128
634749	4932.YOR217W	22.0	198
634238	4932.YNL327W	1.48	11
634950	4932.YPL010W	112	251
629510	4932.YCR057C	8.78	99
634114	4932.YNL206C	11.5	71
633754	4932.YMR197C	30.7	86
628912	4932.YAR071W	55.8	704
632929	4932.YLR060W	563	3499
630380	4932.YDR516C	56.9	422
628785	4932.Q0130	1.67	2
635181	4932.YPL233W	22.7	64
631568	4932.YHR024C	22.4	111
635383	4932.YPR140W	0.961	5
631430	4932.YGR251W	7.87	11
632975	4932.YLR105C	0.715	3
630284	4932.YDR422C	3.61	38
635065	4932.YPL122C	12.3	92
635286	4932.YPR047W	2.46	14
632682	4932.YKL219W	0.435	3
633484	4932.YML091C	2.86	49
629095	4932.YBR049C	123	833
629873	4932.YDR044W	95.0	347
634725	4932.YOR193W	0.634	3
632061	4932.YJL016W	0.134	1
632770	4932.YKR080W	68.5	222
633906	4932.YNL010W	470	1281
632534	4932.YKL078W	5.14	50
629563	4932.YDL002C	112	164
629676	4932.YDL110C	111	222
634088	4932.YNL180C	14.8	54
632040	4932.YIR037W	653	450
629900	4932.YDR071C	499	1392
629995	4932.YDR162C	28.3	89
633679	4932.YMR134W	2.81	6
630899	4932.YGL012W	16.4	98
630149	4932.YDR301W	1.14	20
631298	4932.YGR129W	26.5	30
632149	4932.YJL101C	16.2	115
632622	4932.YKL160W	11.8	19
633613	4932.YMR073C	13.5	23
628889	4932.YAR018C	0.701	3
631924	4932.YIL107C	69.0	693
630206	4932.YDR353W	865	3497
633685	4932.YMR139W	5.5	23
632046	4932.YJL001W	127	315
629644	4932.YDL080C	171	5084
632093	4932.YJL049W	1.03	5
631755	4932.YHR183W	1055	8051
629649	4932.YDL085C-A	557	38
629842	4932.YDR017C	7.59	74
634652	4932.YOR129C	0.056	1
630056	4932.YDR213W	0.151	2
634419	4932.YOL080C	5.56	12
629779	4932.YDL206W	0.137	1
629054	4932.YBR010W	1806	937
630628	4932.YER094C	219	536
631815	4932.YIL010W	14.3	36
631511	4932.YHL027W	2.16	15
629670	4932.YDL104C	0.749	4
632726	4932.YKR037C	9.6	28
632579	4932.YKL119C	1.84	5
633101	4932.YLR212C	5.34	22
631590	4932.YHR042W	214	1712
628979	4932.YBL058W	124	535
630635	4932.YER101C	0.806	6
633703	4932.YMR155W	0.164	2
632769	4932.YKR079C	2.91	36
630813	4932.YFL062W	0.056	1
629433	4932.YCL057C-A	111	170
632955	4932.YLR086W	2.4	34
633846	4932.YMR284W	2.01	15
630571	4932.YER054C	3.95	22
633417	4932.YML030W	106	91
629428	4932.YCL051W	0.607	5
633457	4932.YML065W	4.15	42
634719	4932.YOR190W	0.101	3
633294	4932.YLR388W	2629	1625
634650	4932.YOR127W	1.38	15
630507	4932.YER001W	33.9	264
632761	4932.YKR072C	17.9	104
632811	4932.YLL013C	10.5	73
632090	4932.YJL047C	1.75	20
634856	4932.YOR319W	46.0	121
628999	4932.YBL074C	0.215	2
635365	4932.YPR125W	18.7	81
634983	4932.YPL042C	7.74	57
630911	4932.YGL023C	3.94	27
631598	4932.YHR049W	208	700
630487	4932.YEL061C	0.45	5
629051	4932.YBR007C	0.08	1
633658	4932.YMR115W	14.0	62
634941	4932.YPL001W	7.68	48
630071	4932.YDR228C	2.2	13
631767	4932.YHR194W	0.114	1
634879	4932.YOR340C	75.2	215
633820	4932.YMR260C	359	431
632972	4932.YLR102C	0.697	2
635268	4932.YPR030W	0.358	5
633470	4932.YML078W	557	1019
629533	4932.YCR083W	67.4	67
634683	4932.YOR158W	18.2	47
631309	4932.YGR140W	4.45	61
631459	4932.YGR279C	223	788
629781	4932.YDL208W	225	255
632015	4932.YIR018W	0.416	1
635015	4932.YPL074W	0.692	7
632308	4932.YJR025C	119	282
632499	4932.YKL046C	9.24	52
629896	4932.YDR067C	4.75	12
629205	4932.YBR145W	77.2	902
630192	4932.YDR339C	10.7	32
634676	4932.YOR151C	155	1645
630788	4932.YFL037W	699	2250
632416	4932.YJR132W	7.36	106
635114	4932.YPL169C	33.5	227
631728	4932.YHR161C	3.69	15
631350	4932.YGR174C	18.8	23
629514	4932.YCR063W	1.35	2
629797	4932.YDL224C	4.03	31
633070	4932.YLR181C	10.7	48
633115	4932.YLR225C	7.37	38
631100	4932.YGL207W	114	1265
630980	4932.YGL090W	4.04	22
634014	4932.YNL111C	24.5	26
634696	4932.YOR168W	218	1702
634999	4932.YPL058C	20.4	366
633367	4932.YLR454W	1.04	29
631303	4932.YGR134W	0.381	5
635042	4932.YPL100W	2.57	19
633165	4932.YLR270W	131	767
630960	4932.YGL070C	107	177
631262	4932.YGR097W	5.64	76
631862	4932.YIL050W	0.175	2
631344	4932.YGR169C	1.15	5
633209	4932.YLR309C	18.4	115
631723	4932.YHR156C	0.197	1
635326	4932.YPR086W	31.5	140
632542	4932.YKL086W	0.492	1
635094	4932.YPL150W	0.065	1
631881	4932.YIL068C	2.01	18
633600	4932.YMR060C	4.37	24
629986	4932.YDR153C	16.7	70
635291	4932.YPR052C	478	232
632111	4932.YJL065C	6.81	8
635070	4932.YPL127C	86.2	153
631287	4932.YGR120C	10.9	45
632284	4932.YJR003C	1.52	8
635421	4932.YPR169W-A	9.01	6
632223	4932.YJL170C	2.38	6
632478	4932.YKL026C	0.27	1
629713	4932.YDL144C	14.7	59
630777	4932.YFL028C	52.2	131
632361	4932.YJR078W	6.07	25
629158	4932.YBR105C	0.466	2
632813	4932.YLL015W	5.0	84
632708	4932.YKR020W	9.45	18
630229	4932.YDR371W	0.723	6
630318	4932.YDR456W	8.99	32
630156	4932.YDR308C	11.8	27
633278	4932.YLR372W	164	679
631413	4932.YGR235C	21.2	54
633960	4932.YNL062C	13.9	57
633859	4932.YMR295C	485	440
635058	4932.YPL116W	13.2	116
633130	4932.YLR238W	1.06	4
635121	4932.YPL176C	0.045	1
