ORF,Length,RPF,mRNA,TE,IP
YBR257W,279,28.1609,57.3228,0.491268744722868,0.000887198450135509
YBR258C,142,33.0091,82.7114,0.399087671107006,0.000746876661572516
YBR259W,688,1.5945,28.3615,0.0562205807168168,0.000104316414018133
YBR260C,666,15.7497,17.9976,0.875100013335111,0.00167984923055929
YBR261C,232,78.5334,62.2818,1.26093658179436,0.00225958526783789
YBR262C,106,43.4078,221.3544,0.196100913286567,0.000343445002053902
YBR263W,490,205.6279,82.1459,2.50320344655059,0.00607514059272507
YBR264C,199,28.4278,74.5202,0.381477773811664,0.000599431179031992
YBR265W,320,63.8859,78.2414,0.816522966102345,0.00148475498614945
YBR267W,393,78.7133,151.7271,0.518782076504461,0.000942204169652082
YBR268W,105,61.8561,128.2999,0.482121186376607,0.000651693841802109
YBR269C,138,65.9405,35.3704,1.86428482572999,0.00283313415689346
YBR270C,545,0.8801,24.3014,0.0362160204761866,5.89960251814393e-05
YBR271W,419,18.4621,76.3323,0.241864846205342,0.000388641186255654
YBR272C,480,17.9789,65.0021,0.276589525569174,0.000497072848072186
YBR273C,436,46.4824,87.7052,0.529984539115127,0.000953191035517187
YBR274W,527,7.5403,55.435,0.136020564625237,0.000255099379726473
YBR275C,1916,6.3437,11.662,0.543963299605556,0.000968740555443395
YBR276C,807,4.9295,47.0551,0.104760164147988,0.000177313825716455
YBR278W,201,25.4343,101.1247,0.251514219572468,0.000433317724138573
YBR279W,445,46.3151,72.9352,0.635017111079424,0.00134947673240624
YBR280C,637,4.1969,12.1251,0.346133227767194,0.000631135745381053
YBR281C,878,18.0482,27.6239,0.653354522714027,0.00138519956384399
YBR282W,146,70.2804,152.3522,0.461302166952627,0.000907554337205687
YBR283C,490,169.982,160.0826,1.06183932544824,0.00271176333624116
YBR284W,797,0.5163,5.6839,0.0908355178662538,0.000152513744601025
YBR285W,144,3.7746,2.7497,1.37273157071681,0.00272489320026419
YBR286W,537,479.9972,260.0079,1.84608698428009,0.00504258751629818
YBR287W,427,42.007,60.1131,0.698799429741604,0.00132171004058835
YBR288C,483,33.75,96.4175,0.35004018979957,0.000637577656092014
YBR289W,905,17.814,20.6163,0.864073572852549,0.0013702374835263
YBR290W,321,33.0155,182.6871,0.180721572568616,0.000315893526634628
YBR291C,299,17.1442,80.3756,0.213301051562912,0.000405640466871683
YBR293W,474,1.7339,80.6987,0.0214860958107132,3.25272585339547e-05
YBR294W,859,0.3993,1.784,0.223822869955157,0.000431759611649464
YBR295W,1216,1.2982,7.4561,0.174112471667494,0.000316570325670999
YBR296C,574,23.7587,146.8128,0.161829894941041,0.000409548202811085
YBR296CA,39,0,1.6416,0,0
YBR298C,614,0,9.8673,0,0
YCL001W,188,151.1072,355.1414,0.425484609792043,0.00101703837077955
YCL001WA,153,0.4444,2.5897,0.171602888365448,0.000391635485513272
YCL001WB,84,0,0.7793,0,0
YCL002C,263,7.5332,110.8412,0.0679638979007806,0.000111191249239123
YCL004W,521,3.5504,11.2398,0.315877506717201,0.000557002415716466
YCL005W,256,9.6025,75.1348,0.127803627613303,0.000190222646279649
YCL005WA,73,343.645,359.63,0.955551539081834,0.00163407782234661
YCL008C,385,12.9756,15.1931,0.854045586483338,0.0013098328908891
YCL009C,309,255.7427,71.5568,3.57398178789437,0.00761802328072803
YCL010C,259,21.357,90.9168,0.234907079879626,0.000393589187616744
YCL011C,427,119.6077,365.0388,0.327657498326205,0.000685115494472898
YCL012C,134,29.759,24.2599,1.22667447104069,0.00233407719328487
YCL014W,1636,15.57,7.949,1.95873694804378,0.0037049284946575
YCL016C,380,5.5824,66.6411,0.0837681250759666,0.000146021578473813
YCL017C,497,96.3401,61.4474,1.56784664607453,0.00346403350394009
YCL021WA,125,0,38.4735,0,0
YCL024W,1037,7.1464,16.2609,0.439483669415592,0.000737331144957512
YCL025C,633,12.6701,36.289,0.349144368816997,0.000760844066797227
YCL026CA,193,1.0592,4.8011,0.220616108808398,0.000561123745321218
YCL026CB,193,11.651,2.7435,4.24676508110078,0.0108510915021343
YCL027W,512,12.8449,28.7218,0.447217792756721,0.000714067676906201
YCL028W,405,179.4841,69.6031,2.5786796852439,0.00526671622735774
YCL029C,440,24.8981,46.8563,0.531371448449835,0.000872492358694806
YCL030C,799,201.2941,221.2842,0.909663229457864,0.00204163678338048
YCL031C,297,73.8683,336.3961,0.219587266320864,0.000451512389069457
YCL032W,346,9.0936,62.0213,0.146620596472502,0.000254286297409992
YCL033C,168,60.3573,96.0051,0.628688475924717,0.00105638486298345
YCL034W,354,44.8317,137.9575,0.324967471866336,0.000466671795715418
YCL035C,110,283.1225,185.3273,1.5276891208149,0.00293286843451176
YCL036W,566,8.9594,200.9786,0.0445788755618757,7.12904857361181e-05
YCL037C,434,322.6109,40.9127,7.88534855924933,0.0189616637371189
YCL038C,528,7.2665,29.3667,0.24744012776376,0.000415331305763973
YCL039W,745,8.3763,15.0205,0.557657867580973,0.000937685958094693
YCL043C,522,702.6895,223.4746,3.14438195660715,0.00837933337749022
YCL044C,417,20.6844,12.5968,1.64203607265337,0.00287247618083446
YCL045C,760,83.3772,60.4763,1.37867561342212,0.00261665448163024
YCL047C,258,19.0571,86.3822,0.220613737552412,0.00037400248582336
YCL048W,463,0.5916,1.0057,0.588246992144775,0.00111912610389755
YCL049C,312,7.8881,38.3094,0.205905078127039,0.00036166208582854
YCL050C,321,359.1232,127.6534,2.81326780171934,0.00726464220690864
YCL051W,583,13.8712,19.6391,0.706305278755136,0.00120180380976637
YCL052C,416,13.3289,101.8148,0.130913187473727,0.000244236320633458
YCL054W,841,83.7635,122.0018,0.686575935764882,0.00174154842458036
YCL055W,335,33.8882,139.1997,0.243450237320914,0.000463996062612019
YCL056C,144,14.1547,99.4491,0.142331102041145,0.000228731413405477
YCL057CA,97,119.8114,118.4047,1.01188044055684,0.00218419742952567
YCL057W,712,65.2942,36.1071,1.8083479426484,0.00393612011927595
YCL058WA,113,66.5313,111.7803,0.595197006986025,0.00103434741345216
YCL059C,316,188.6622,322.7905,0.584472591355694,0.00130334814453239
YCL061C,1096,14.589,12.7109,1.14775507635179,0.00217467115671064
YCL063W,423,14.0803,29.7108,0.473911843504719,0.000818368429632572
YCL064C,360,360.8748,476.5944,0.75719479708532,0.00157849038458014
YCR002C,322,90.0343,85.8018,1.04932880195987,0.00212029997990884
YCR003W,183,56.5712,215.8177,0.262124932292393,0.000585342845952349
YCR004C,247,260.3595,208.8638,1.24655158050366,0.0026961088989995
YCR005C,460,176.5616,2685.1044,0.0657559534742858,0.000138716366567179
YCR007C,239,6.8539,27.1839,0.252130856867484,0.000465664967671545
YCR008W,603,25.8018,48.6882,0.52993949252591,0.000978853467524963
YCR009C,265,167.7847,301.4109,0.556664340937902,0.00120207302507734
YCR010C,283,0.4829,2.1106,0.228797498341704,0.000538464039807322
YCR011C,1049,32.5765,89.7162,0.363106105697745,0.000679978232885537
YCR012W,416,11386.6901,5095.0541,2.2348516574142,0.010082032687348
YCR014C,582,1.1775,38.7736,0.0303686013163596,5.95326157333088e-05
YCR015C,317,15.5287,74.7881,0.207635974172362,0.000418643426169245
YCR016W,290,96.1421,134.8123,0.713155253637836,0.00137706394936171
YCR017C,953,33.5486,49.5088,0.677629027566816,0.0012786875294306
YCR018C,221,30.8663,140.9107,0.219048659895948,0.000391146719709324
YCR019W,363,9.989,50.3429,0.198419240846276,0.00035107729206778
YCR020C,215,1.9033,49.6061,0.038368265193192,8.5058863006962e-05
YCR020CA,88,63.619,206.2291,0.30848701759354,0.000594052487342786
YCR020WB,78,162.1889,326.8053,0.49628601494529,0.000825944379009671
YCR021C,332,2.6778,10.4038,0.257386724081586,0.000585433698427739
YCR023C,611,9.7597,47.6166,0.204964235161687,0.000376756129098843
YCR024C,492,6.6826,12.1705,0.54908179614642,0.0010641333788787
YCR024CA,40,4409.1031,1248.1014,3.53264814861998,0.0142678174673627
YCR024CB,88,7.6649,1337.1388,0.00573231440146677,1.06537330771656e-05
YCR026C,742,16.6354,49.3725,0.336936553749557,0.000602883604165534
YCR027C,209,26.0996,65.5957,0.397885837028952,0.000599338627578303
YCR028C,512,16.0561,57.8335,0.277626289261414,0.000495694667928607
YCR028CA,135,483.0366,251.4937,1.92067077624609,0.00596101489474487
YCR030C,870,24.9948,13.7855,1.81312248376918,0.00341893678109764
YCR032W,2167,2.6938,12.7133,0.211888337410428,0.000373771800489152
YCR033W,1226,14.4997,24.6875,0.587329620253165,0.00105414845501487
YCR034W,347,195.5426,173.2764,1.12850105380767,0.00251366098716377
YCR035C,394,50.2005,220.0135,0.228170089562686,0.000467404850898339
YCR036W,333,44.9751,164.9659,0.272632707729294,0.000512231962136184
YCR037C,923,7.6558,81.0044,0.0945109154564443,0.00018479127860497
YCR042C,1407,11.612,28.7188,0.404334442943298,0.000747234803178714
YCR043C,127,134.075,208.0556,0.644419087974561,0.00124726301593533
YCR044C,357,19.5456,92.8775,0.210444940916799,0.000381173835108644
YCR045C,491,0.279,1.355,0.20590405904059,0.00034338586342542
YCR046C,169,52.3522,38.3335,1.36570362737553,0.00198206390174751
YCR047C,275,41.2374,148.8776,0.276988613465021,0.000389788113996241
YCR048W,610,19.6636,37.2169,0.528351367255198,0.000799794216848969
YCR051W,222,104.7836,111.9261,0.936185572444676,0.00176991849696107
YCR052W,483,43.5347,50.6881,0.858874173622606,0.00147592662619761
YCR053W,514,493.2761,197.2955,2.50018930994371,0.00755301883289679
YCR054C,563,13.9973,48.354,0.289475534598999,0.000524393543611317
YCR057C,923,36.9412,73.2794,0.504114389582884,0.000980387026086732
YCR059C,258,18.7924,84.5826,0.222178083908511,0.000398165734174163
YCR060W,111,52.4618,143.9833,0.364360311230538,0.000573207981702618
YCR061W,631,22.3786,5.698,3.92744822744823,0.00625825415111127
YCR063W,157,24.6905,14.726,1.67666032867038,0.00302293111464937
YCR065W,564,50.0584,26.7896,1.86857586526115,0.00326857180149001
YCR066W,487,5.3445,36.0655,0.148188712204184,0.00026161407845785
YCR067C,1065,27.6419,27.475,1.0060746132848,0.00184091090509059
YCR068W,520,6.7192,6.7824,0.990681764567115,0.00172479137474273
YCR069W,318,60.4156,38.4257,1.57227064178401,0.00304973603581125
YCR071C,146,64.6952,75.95,0.851813034891376,0.00139879085772348
YCR072C,515,37.2467,84.7607,0.439433605432706,0.000842471068657256
YCR073C,1331,1.4956,12.0725,0.123884862290329,0.000232485950859863
YCR073WA,315,44.0589,27.195,1.62011031439603,0.00258888888222778
YCR075C,260,17.5981,100.7743,0.174628848823559,0.000294811100144743
YCR075WA,75,71.7172,52.2451,1.37270672273572,0.00275500315778047
YCR076C,250,22.6669,76.1303,0.297738219867779,0.000503377558916985
YCR077C,796,70.998,38.9164,1.82437224409246,0.00361358519528028
YCR079W,442,1.0844,19.7113,0.0550141289514137,8.75070668077425e-05
YCR081W,1427,4.8107,10.5136,0.457569243646325,0.000886307791554302
YCR082W,128,144.7019,219.837,0.658223592934765,0.00123875646727137
YCR083W,127,58.758,69.5248,0.845137274756634,0.00157199758922262
YCR084C,713,85.206,34.3752,2.47870557844027,0.00474272498964633
YCR086W,190,28.6869,28.5607,1.00441865920653,0.00143435125900478
YCR087CA,153,148.8635,150.2048,0.991070192164298,0.00149692765028348
YCR088W,592,286.1843,29.2369,9.78846252509671,0.0223942205155847
YCR089W,1609,1.3228,4.1447,0.319154582961372,0.000540436409266359
YCR090C,182,62.4923,291.141,0.214646168007941,0.000424684545131326
YCR091W,720,1.2381,3.7002,0.334603534944057,0.00060264821386379
YCR092C,1018,10.1105,21.2123,0.476633839800493,0.00084348262034647
YCR093W,2108,32.9365,15.8219,2.08170320884344,0.00410572980051468
YCR094W,391,30.8055,34.1722,0.901478394718514,0.00172506320077195
YCR095C,362,22.1117,132.9034,0.16637422368427,0.000303907620548559
YCR095WA,52,0,9.9515,0,0
YCR097W,126,96.8182,304.7633,0.317683264356305,0.000593948013254774
YCR098C,518,1.3226,24.1509,0.0547640046540709,0.000118958285760788
YCR099C,155,0,17.8967,0,0
YCR100C,316,0.2164,15.341,0.0141059904830194,2.47389973891002e-05
YCR101C,182,4.1163,13.085,0.314581581964081,0.000498074218121021
YCR105W,361,0.5685,5.7063,0.0996267283528731,0.000208152957708387
YCR106W,832,1.8137,10.41,0.174226705091258,0.000282533876933488
YDL001W,430,17.8324,66.3453,0.268781662001679,0.000474276700552706
YDL002C,203,53.7295,224.4102,0.239425391537461,0.000372875343592082
YDL003W,566,36.2008,87.6121,0.41319406794267,0.000756630512585437
YDL004W,160,246.9993,154.8503,1.59508441378544,0.00387426332412961
YDL005C,431,38.1239,65.2662,0.584129304295332,0.00112807404996693
YDL006W,281,36.7149,138.6324,0.264836358600154,0.000506711306206239
YDL007W,437,190.3626,275.7558,0.690330357511972,0.0013420465224252
YDL008W,165,38.3508,123.3682,0.310864550183921,0.00061996860361433
YDL010W,231,55.5346,62.2625,0.891942983336679,0.00150547195966783
YDL012C,107,97.3847,69.802,1.39515629924644,0.00211337194499369
YDL013W,619,10.2983,85.0784,0.121044824538308,0.000205087283464815
YDL014W,327,702.6251,391.6089,1.79420105109971,0.00667728756344723
YDL015C,310,225.1518,323.864,0.695204777313934,0.0016463882130686
YDL017W,507,10.539,37.5348,0.280779436682758,0.0005343811298748
YDL018C,225,43.6631,107.794,0.405060578510863,0.000817948822731893
YDL019C,1283,18.7248,18.6554,1.00372010249043,0.00188748670796439
YDL020C,531,46.3211,90.9876,0.509092447762113,0.000875455546608765
YDL021W,311,3.517,25.6213,0.137268600734545,0.000272145483222008
YDL022W,391,120.7717,42.8428,2.81894974184694,0.00891546244138038
YDL024C,468,0.7317,2.9849,0.245133840329659,0.000440378393921503
YDL025C,620,11.1662,47.6789,0.234195839249647,0.00046642181532087
YDL027C,420,9.4536,37.5215,0.251951547779273,0.000444500248207972
YDL028C,764,11.6693,24.1513,0.483174818746817,0.00083145642850464
YDL029W,391,114.746,333.1548,0.344422472676365,0.000720851180935744
YDL030W,530,14.7369,80.1092,0.18396014440289,0.000331404890460367
YDL031W,995,59.5115,67.6507,0.879687867235668,0.00193193988768802
YDL033C,417,3.6116,24.2369,0.14901245621346,0.00026852934388467
YDL035C,961,10.9233,31.6914,0.344677104829701,0.000628590790503432
YDL036C,462,12.7477,50.1042,0.254423780840728,0.000471184987278233
YDL040C,854,106.9891,60.1521,1.77864280715054,0.00369312475407668
YDL042C,562,16.3389,27.5953,0.592089957347809,0.00116362886851512
YDL043C,266,60.0844,114.2279,0.526004592573268,0.00102730493753301
YDL044C,440,13.5383,76.3305,0.177364225309673,0.000330988848813767
YDL045C,306,13.4033,54.0281,0.248080165691557,0.000468807374853406
YDL045WA,95,88.8737,84.2528,1.0548456549812,0.00170610842360868
YDL046W,173,125.1288,98.6077,1.26895566979049,0.00277361961240646
YDL047W,311,47.4802,68.3234,0.694933214681939,0.00121442366379846
YDL048C,490,1.1183,6.7889,0.164724771317887,0.00029950332208339
YDL049C,268,2.2938,13.6156,0.168468521401921,0.000310816252613223
YDL051W,275,316.9815,575.0007,0.55127150279991,0.00129137800086927
YDL052C,303,73.5415,45.3572,1.62138535888459,0.00323525641114532
YDL053C,185,89.1022,82.255,1.08324357181934,0.00189734142226102
YDL054C,486,11.4157,28.8842,0.395222993885931,0.000643667229044446
YDL055C,361,2200.2125,2060.8977,1.06759908558295,0.00394449482248344
YDL056W,833,13.6689,29.833,0.458180538330037,0.000828165661029592
YDL057W,328,7.9223,28.1476,0.281455612556666,0.000497960077295795
YDL058W,1790,34.6394,20.9774,1.65127232164139,0.00323699926590591
YDL059C,238,8.8898,44.2885,0.200724793117852,0.000346153174999193
YDL060W,788,44.4751,125.625,0.354030646766169,0.000746939766798556
YDL063C,620,38.9157,76.3507,0.509696702191335,0.000884460309489601
YDL064W,157,198.517,90.7145,2.18837120857195,0.00407423534971048
YDL065C,342,62.5961,95.9601,0.652313826267376,0.0012757746494088
YDL066W,428,232.5802,88.0953,2.64009771236377,0.00685102289887376
YDL067C,59,432.7661,262.9959,1.64552413174502,0.0035748215238371
YDL069C,229,12.2163,59.9083,0.203916652617417,0.000366798478529303
YDL070W,638,56.9459,116.4693,0.488934852360236,0.000979311524360718
YDL072C,203,107.1232,192.7709,0.555702131390163,0.00101519274527033
YDL073W,984,8.7858,71.589,0.122725558395843,0.000227129686967736
YDL074C,700,38.4948,134.1496,0.286954265983648,0.000537970780878893
YDL075W,113,6325.8175,3454.5554,1.83115242557696,0.00795091433080704
YDL076C,294,27.8945,159.1798,0.175238943634808,0.000292596307207202
YDL077C,1049,8.1768,28.211,0.289844386941264,0.000566105640632389
YDL078C,343,125.0283,249.276,0.501565734366726,0.000977379443731973
YDL079C,501,0,2.959,0,0
YDL080C,609,4.6144,69.5271,0.0663683657163897,0.000113882991060445
YDL081C,106,4922.316,5380.7096,0.914807965105569,0.00417545193244741
YDL084W,446,715.5902,914.7242,0.782301594294761,0.00242953504833281
YDL085CA,68,255.514,162.9015,1.56851839915532,0.00362710594266777
YDL085W,545,0,1.3433,0,0
YDL086W,273,60.3047,82.3939,0.731907337800492,0.00144401990136456
YDL087C,261,12.8213,24.6529,0.52007268921709,0.000791745374905001
YDL088C,528,30.6231,61.5061,0.497887201432053,0.00100629804397187
YDL089W,484,12.1703,17.5943,0.691718340598944,0.00134695842857961
YDL090C,431,17.6323,78.3811,0.224956016182473,0.000402968839773658
YDL091C,455,8.1271,30.5526,0.26600354797955,0.000478207240223141
YDL092W,146,140.5609,330.021,0.425915017529188,0.000857746210709337
YDL093W,743,17.4438,28.1494,0.619686387631708,0.00117633671601947
YDL095W,817,123.0742,101.9305,1.20743251529228,0.00252142322604047
YDL097C,434,174.6358,117.0685,1.49174030588929,0.00270603777111338
YDL098C,194,24.5879,70.2832,0.349840360142964,0.00066469037182216
YDL099W,341,80.8301,76.3687,1.05841922148734,0.0022287299014768
YDL100C,354,271.1156,401.2968,0.675598708985469,0.00174123972896656
YDL101C,513,20.8324,48.7711,0.427146404325512,0.000782948302898957
YDL102W,1097,21.9574,21.996,0.998245135479178,0.00206587352705673
YDL103C,477,82.1302,83.4006,0.984767495677489,0.00209229982463806
YDL104C,407,5.5499,31.6908,0.175126535145847,0.000311928718919924
YDL105W,402,11.067,21.9953,0.503152946311257,0.000904578556760693
YDL106C,559,30.4009,18.0984,1.67975622154445,0.00326126801324343
YDL107W,351,9.7442,56.5989,0.172162356512229,0.000300289179998076
YDL108W,306,19.6151,94.598,0.207352163893528,0.000386009018465929
YDL109C,647,0.8476,8.8507,0.095766436553041,0.000169026301924518
YDL110C,150,29.9084,47.0972,0.635035628445003,0.00117688135660507
YDL111C,265,54.3818,83.3636,0.652344668416431,0.00111807383167489
YDL112W,1436,28.1577,33.2473,0.846916892499541,0.00157088175891169
YDL113C,640,13.3888,43.904,0.304956268221574,0.000586505158307281
YDL114W,308,0,1.5091,0,0
YDL115C,353,24.4662,105.5985,0.231690791062373,0.00041692094461196
YDL116W,726,26.4463,65.3204,0.404870453947006,0.000750275460595045
YDL117W,885,13.0223,42.1627,0.308858303666511,0.000596094599618003
YDL119C,307,12.9145,88.2412,0.146354537336301,0.000256822986342881
