ORF	Length	RPF	mRNA	TE	IP	FEcap	uATG	utr
YBR221C	366	649.27	617.21	1.05194342282205	0.00194307902802283	NA	NA	NA
YBR222C	543	87.59	92.36	0.948354265915981	0.00130561049019684	NA	NA	NA
YBR223C	544	6.21	15.2	0.408552631578947	0.000453242873170501	NA	NA	NA
YBR225W	900	8.78	19.8	0.443434343434343	0.000583908781345739	NA	NA	NA
YBR227C	520	36.96	40.51	0.912367316711923	0.00127173703351753	NA	NA	NA
YBR228W	304	8.72	22.5	0.387555555555556	0.000450486585565789	NA	NA	NA
YBR229C	954	46.95	82.59	0.568470759171813	0.000779797356390383	-14.5	1	28
YBR230C	134	185.38	124.87	1.48458396732602	0.00196774089703294	-5	0	24
YBR230WA	66	65.67	27.59	2.3802102210946	0.00246568250415865	NA	NA	NA
YBR231C	303	23.26	20.79	1.11880711880712	0.00117627631075961	-8.7	0	58
YBR233W	413	28.52	21.93	1.30050159598723	0.00163905274731546	NA	NA	NA
YBR233WA	94	69	52.88	1.30484114977307	0.00121029280884299	NA	NA	NA
YBR234C	384	196.65	181.74	1.08204027731925	0.00162116986380728	-6.1	0	47
YBR235W	1120	11.45	37.44	0.30582264957265	0.000360192778852055	-13.2	0	82
YBR236C	436	44.25	58.47	0.756798358132376	0.00105770794453896	-4.9	0	39
YBR237W	849	7.1	23.54	0.30161427357689	0.000363688007205018	NA	NA	NA
YBR238C	731	18.36	37.43	0.490515629174459	0.000791941398813707	-8.5	0	3
YBR239C	529	5.63	13.86	0.406204906204906	0.000497456580155002	NA	NA	NA
YBR241C	488	16.05	22.39	0.716837874050916	0.000851671886097015	NA	NA	NA
YBR242W	238	57.74	56.25	1.02648888888889	0.00128520313429397	-8.8	1	160
YBR243C	448	49.08	72.72	0.674917491749175	0.000904274771082928	-10.7	0	33
YBR244W	162	221.45	150.38	1.47260273972603	0.00239276712426289	NA	NA	NA
YBR245C	1129	64.57	82.61	0.781624500665779	0.00113684652840783	NA	NA	NA
YBR246W	387	25.43	46.04	0.552345786272806	0.000661519251881037	NA	NA	NA
YBR247C	483	97.6	82.53	1.18260026656973	0.00163975757166712	-5.3	0	25
YBR248C	552	107.73	80.96	1.33065711462451	0.00188386408501139	NA	NA	NA
YBR249C	370	598.74	457.57	1.30852110059663	0.00289633721554627	NA	NA	NA
YBR251W	307	56.45	49.54	1.13948324586193	0.00143203633887329	NA	NA	NA
YBR252W	147	264.76	186.48	1.41977691977692	0.00215923924189413	-8.1	0	19
YBR253W	121	43.91	72.81	0.603076500480703	0.000625090279096822	NA	NA	NA
YBR254C	175	65.2	63.84	1.02130325814536	0.00126207678751185	-15.9	0	15
YBR255CA	120	26.46	26.66	0.992498124531133	0.00129086952457213	-7.9	0	25
YBR255W	694	8.47	19.5	0.434358974358974	0.000495981393745628	NA	NA	NA
YBR256C	238	73.18	116.83	0.626380210562356	0.000853777353177881	-11.8	0	9
YBR257W	279	30.12	29.28	1.02868852459016	0.00126856904605701	-7.7	0	32
YBR258C	142	26.14	15.25	1.71409836065574	0.00219050824370743	-3.6	0	34
YBR259W	688	3.66	18.74	0.195304162219851	0.000247455662387534	-11.9	1	50
YBR260C	666	26.4	45.08	0.585625554569654	0.00076764638458243	-13.4	0	10
YBR261C	232	131.96	117.1	1.1269000853971	0.00137895304087803	NA	NA	NA
YBR262C	106	69.25	89.61	0.772793215042964	0.00092420743908714	-9.2	0	45
YBR263W	490	321.81	355.05	0.906379383185467	0.0015020997652619	-7.4	0	41
YBR264C	199	52.78	50.95	1.03591756624141	0.00111153684137497	-9.5	0	26
YBR265W	320	64.71	72.44	0.893290999447819	0.00110919504571135	NA	NA	NA
YBR267W	393	84.06	68.12	1.23399882560188	0.00153039444314778	-13.5	0	10
YBR268W	105	145.62	96.56	1.50807787903894	0.00139200163447313	-16.9	0	15
YBR269C	138	143.99	90.23	1.59581070597362	0.00165601712972273	-8.9	0	22
YBR271W	419	23.32	35.47	0.657457005920496	0.00072139313513847	-12	0	18
YBR272C	480	31.76	40.5	0.784197530864198	0.000962361758906366	-7.3	0	28
YBR273C	436	60.21	53.96	1.11582653817643	0.00137038315043958	-10.8	0	32
YBR274W	527	11.8	31.1	0.379421221864952	0.0004859090889707	-13	1	34
YBR275C	1916	11.89	34.81	0.341568514794599	0.000415378762692191	-7.9	0	115
YBR276C	807	7.26	63	0.115238095238095	0.00013318983357641	-3	0	96
YBR278W	201	30.07	37.71	0.797401219835587	0.000938100529118432	NA	NA	NA
YBR279W	445	71.63	77.53	0.923900425641687	0.00134070650088524	-7.5	0	46
YBR280C	637	9.59	14.37	0.667362560890745	0.000830940447656565	NA	NA	NA
YBR281C	878	31.4	45.52	0.689806678383128	0.000998664044717954	NA	NA	NA
YBR282W	146	114.8	84.61	1.35681361541189	0.00182278694713523	-9.2	0	48
YBR283C	490	277.58	323.92	0.856939985181526	0.00149441755937721	NA	NA	NA
YBR284W	797	1.14	4.57	0.24945295404814	0.000286002950867345	-12	0	13
YBR286W	537	702.53	744.19	0.94401967239549	0.00176080354396887	NA	NA	NA
YBR287W	427	58.31	100.62	0.579507056251242	0.000748464059449489	-7.3	0	34
YBR288C	483	44.33	64.6	0.686222910216718	0.000853510693100844	-4.9	0	42
YBR289W	905	22.67	31.81	0.712668972021377	0.000771723183225148	NA	NA	NA
YBR290W	321	50.92	42.01	1.21209235896215	0.00144675508612073	NA	NA	NA
YBR291C	299	15.39	24.69	0.623329283110571	0.000809458116865407	-5.5	0	37
YBR293W	474	2.84	19.31	0.147074054893837	0.000152038856603102	-10.4	27	1046
YBR295W	1216	1.98	16.96	0.116745283018868	0.000144946669104275	-11	1	41
YBR296C	574	9.63	11.49	0.838120104438642	0.00144837528614326	NA	NA	NA
YCL001W	188	204.75	179.06	1.14347146207975	0.00186641143993899	-9.1	0	20
YCL002C	263	11.63	49.78	0.233627963037364	0.000261003137668006	-23.6	0	38
YCL004W	521	4.25	15.49	0.274370561652679	0.000330372937331789	-7.3	1	79
YCL005W	256	15.87	32.49	0.488457987072945	0.000496449215068455	-10.7	0	47
YCL005WA	73	563.77	359.34	1.56890410196471	0.00183207645325428	NA	NA	NA
YCL008C	385	17.33	32.34	0.53586889301175	0.00056120555500803	-18	0	12
YCL009C	309	448.98	500.59	0.896901656045866	0.00130545937476749	NA	NA	NA
YCL010C	259	33.9	69.36	0.488754325259516	0.000559198814297308	-12.3	0	21
YCL011C	427	119.75	177.04	0.676400813375508	0.000965775924210758	NA	NA	NA
YCL012C	134	35.83	38.2	0.937958115183246	0.00121870307885668	NA	NA	NA
YCL014W	1636	22.19	51.98	0.426894959599846	0.00055138293017595	-9.4	0	104
YCL016C	380	17.78	19.43	0.915079773546063	0.00108924550103765	NA	NA	NA
YCL017C	497	134.14	144.18	0.930364821750589	0.00140365493980017	-4.7	0	30
YCL024W	1037	8.5	26.34	0.322703113135915	0.000369701801744228	NA	NA	NA
YCL025C	633	26.4	32.58	0.810313075506446	0.00120579100084933	-8.2	0	32
YCL026CB	193	25.61	13.26	1.93137254901961	0.00336984416167628	NA	NA	NA
YCL027W	512	13.72	17.49	0.784448256146369	0.000855289573576135	NA	NA	NA
YCL028W	405	289.57	150.81	1.92009813672833	0.0026779010240664	-10.3	0	33
YCL029C	440	28.08	33.44	0.839712918660287	0.000941505424465478	-13.4	1	51
YCL030C	799	298.2	317.71	0.938591797551226	0.00143847782464288	NA	NA	NA
YCL031C	297	101.07	121.8	0.829802955665025	0.00116510769809255	-7.4	0	52
YCL032W	346	20.8	27.59	0.753896339253353	0.000892828789551569	NA	NA	NA
YCL033C	168	95.72	71.19	1.34457086669476	0.00154276203114814	NA	NA	NA
YCL034W	354	80.93	91.48	0.884674245736773	0.000867528241910561	-7.3	0	30
YCL035C	110	589.18	255.92	2.30220381369178	0.00301807438607254	NA	NA	NA
YCL036W	566	12.42	29.74	0.417619367854741	0.000456049171030554	NA	NA	NA
YCL037C	434	464.27	289.73	1.60242294550098	0.00263124492390458	-6.3	0	68
YCL038C	528	15.47	27.22	0.568332108743571	0.000651411324163856	NA	NA	NA
YCL039W	745	12.68	20.35	0.623095823095823	0.000715439631031238	-5.7	0	29
YCL043C	522	1018.44	937.45	1.08639394101019	0.00197692450074568	-6.8	0	38
YCL044C	417	30.19	25.73	1.17333851535173	0.00140160502027404	NA	NA	NA
YCL045C	760	149.68	183.91	0.813876352563754	0.00105480284159588	NA	NA	NA
YCL047C	258	39.53	38.15	1.03617300131062	0.00119950699110274	-7.8	0	21
YCL049C	312	20.35	23.82	0.854324097397145	0.00102467739760381	NA	NA	NA
YCL050C	321	428.59	224.61	1.90815190775121	0.00336468703593223	-1.4	0	63
YCL051W	583	13.06	27.6	0.473188405797101	0.000549798808394614	NA	NA	NA
YCL052C	416	28.36	43.65	0.64971363115693	0.000827708480888653	NA	NA	NA
YCL054W	841	90.99	92.75	0.981024258760108	0.00169924225455414	NA	NA	NA
YCL055W	335	46.49	41.87	1.11034153331741	0.00144507122526996	NA	NA	NA
YCL056C	144	7.42	16.75	0.442985074626866	0.000486120202951588	NA	NA	NA
YCL057CA	97	368.91	180.62	2.04246484331746	0.00301055007535635	-3.8	0	27
YCL057W	712	97.89	144.67	0.676643395313472	0.00100571463296238	-12.2	0	4
YCL058WA	113	78.21	20.91	3.7403156384505	0.00443856436624306	-6.1	0	23
YCL059C	316	185.1	164.62	1.12440772688616	0.00171217710158594	-7.2	0	26
YCL061C	1096	16.87	33.27	0.507063420498948	0.000656047415348856	NA	NA	NA
YCL063W	423	20.89	36.42	0.573585941790225	0.000676360721040952	-8.1	0	17
YCL064C	360	586.41	406.85	1.44134201794273	0.00205177598338036	-6.3	0	20
YCR002C	322	142	118.15	1.20186203977994	0.00165832217883869	NA	NA	NA
YCR003W	183	57.82	43.03	1.34371368812456	0.00204897802073665	-7.2	0	23
YCR004C	247	384.52	257.43	1.49368760439731	0.00220605089754901	NA	NA	NA
YCR005C	460	90.61	109.34	0.82869946954454	0.00119376340411544	NA	NA	NA
YCR007C	239	4.66	12.97	0.35929067077872	0.000453129234816193	NA	NA	NA
YCR008W	603	29.34	113.12	0.259370579915134	0.000327145300670577	NA	NA	NA
YCR009C	265	222.2	191.66	1.15934467285819	0.00170953735670127	-3.4	0	62
YCR011C	1049	68.79	106.73	0.644523564133796	0.000824192833339144	-5.3	0	129
YCR012W	416	14239.95	10868.99	1.31014473285926	0.00403596368712193	NA	NA	NA
YCR015C	317	14.92	23.91	0.62400669176077	0.000859131214231441	NA	NA	NA
YCR016W	290	82.82	60.76	1.36306780776827	0.00179728131379605	NA	NA	NA
YCR017C	953	59.32	133.44	0.444544364508393	0.000572817281950285	-11.8	0	30
YCR018C	221	26.91	47.88	0.56203007518797	0.000685310242813923	NA	NA	NA
YCR019W	363	14.12	24	0.588333333333333	0.000710838572806402	-4.1	1	116
YCR020CA	88	86.14	83.89	1.02682083681011	0.00135024063833745	NA	NA	NA
YCR020WB	78	85.39	50.48	1.69156101426307	0.00192236126539285	NA	NA	NA
YCR021C	332	5.56	7.12	0.780898876404494	0.00121287193817722	NA	NA	NA
YCR023C	611	11.99	42.37	0.282983242860515	0.000355198836091899	-4.9	2	63
YCR024C	492	8.11	13.5	0.600740740740741	0.000795013825256616	-11.2	0	20
YCR024CA	40	4552.35	2244.21	2.0284866389509	0.00559445631870915	NA	NA	NA
YCR024CB	88	0.59	1026.81	0.000574595105228815	7.29226271652249e-07	NA	NA	NA
YCR026C	742	22.42	38.14	0.587834294703723	0.000718238759822863	-7.7	0	69
YCR027C	209	24.83	31.08	0.798906048906049	0.000821746897383795	NA	NA	NA
YCR028C	512	24.93	41.14	0.605979581915411	0.000738822690907326	-11.1	1	100
YCR028CA	135	717.69	322.63	2.22449865170629	0.00471441706816015	NA	NA	NA
YCR030C	870	42.36	52.33	0.809478310720428	0.00104231195424378	-8.1	0	100
YCR032W	2167	4.23	26.1	0.162068965517241	0.00019522162091602	NA	NA	NA
YCR033W	1226	15.01	50.66	0.296288985392815	0.000363131525940461	NA	NA	NA
YCR034W	347	214.61	234.02	0.917058371079395	0.00139485894043054	-6.2	0	27
YCR035C	394	62.19	62.58	0.993767976989454	0.0013901065046394	-5.7	0	8
YCR036W	333	68.78	75.52	0.910752118644068	0.00116846977339497	NA	NA	NA
YCR037C	923	7.95	36.15	0.219917012448133	0.000293620857477295	NA	NA	NA
YCR042C	1407	24.38	41.17	0.592178770949721	0.000747304784412487	-9.7	0	24
YCR043C	127	163.81	156.56	1.04630812468063	0.00138285874841838	-9.7	0	34
YCR044C	357	46.82	76.65	0.610828440965427	0.000755496431162384	-14	0	13
YCR046C	169	97.38	100.18	0.972050309443003	0.000963337589908045	-21.4	0	7
YCR047C	275	89.69	56.02	1.60103534451981	0.00153849528661723	NA	NA	NA
YCR048W	610	47.98	84.8	0.565801886792453	0.000584855246716907	-12.1	0	53
YCR051W	222	186.08	152.08	1.22356654392425	0.00157960133681924	-10.9	0	10
YCR052W	483	71.44	90.99	0.785141224310364	0.000921322293048453	-13.6	0	34
YCR053W	514	629.82	504.79	1.2476871570356	0.0025738424147816	-2.6	0	42
YCR054C	563	21.22	26.92	0.788261515601783	0.000975089254125471	NA	NA	NA
YCR057C	923	65.73	104.19	0.630866685862367	0.000837788954818055	-6	0	63
YCR059C	258	44.55	80.88	0.550816023738872	0.000674058835941927	NA	NA	NA
YCR060W	111	78.86	82.03	0.961355601609167	0.00103274666451605	-9.5	0	14
YCR061W	631	74.14	59.35	1.24919966301601	0.00135926195299228	NA	NA	NA
YCR063W	157	25.5	24.14	1.05633802816901	0.00130051286234501	-2.8	0	39
YCR065W	564	35.6	59.25	0.60084388185654	0.00071769102100165	NA	NA	NA
YCR066W	487	6.45	10.31	0.62560620756547	0.000754181042926102	NA	NA	NA
YCR067C	1065	44.03	64.23	0.685505215631325	0.000856528697755653	-10.9	0	120
YCR068W	520	14.04	32.94	0.426229508196721	0.000506727519452484	NA	NA	NA
YCR069W	318	78.42	97.19	0.806873135096203	0.00106873191121686	NA	NA	NA
YCR071C	146	74.95	67.08	1.11732259988074	0.00125289784387924	-10.7	0	23
YCR072C	515	67.8	59.15	1.14623837700761	0.00150060106151035	NA	NA	NA
YCR073C	1331	2.07	12.02	0.172212978369384	0.000220685055337447	NA	NA	NA
YCR073WA	315	81.39	72.18	1.12759767248545	0.00123041486494578	NA	NA	NA
YCR075C	260	19.49	34.45	0.565747460087083	0.000652197347588191	NA	NA	NA
YCR075WA	75	103.32	69.56	1.48533640023002	0.00203562482964618	NA	NA	NA
YCR076C	250	34.05	32.48	1.04833743842365	0.00121028857498703	NA	NA	NA
YCR077C	796	93.35	123.41	0.756421683818167	0.00102309835643	NA	NA	NA
YCR079W	442	4.03	17.59	0.229107447413303	0.000248849439782791	-23.6	0	2
YCR081W	1427	9.09	29.25	0.310769230769231	0.000411049694895361	NA	NA	NA
YCR082W	128	175.59	248.77	0.705832696868594	0.000907074248693997	NA	NA	NA
YCR083W	127	103.31	105.41	0.980077791480884	0.00124484059434334	-14	0	36
YCR084C	713	130.08	183.33	0.709540173457699	0.000927061537494702	-9.8	0	174
YCR086W	190	40.85	25.9	1.57722007722008	0.00153801871008457	NA	NA	NA
YCR087CA	153	174.34	110.65	1.57559873474921	0.00162506446800936	NA	NA	NA
YCR088W	592	427.04	253.14	1.68697163624872	0.00263546846279761	NA	NA	NA
YCR089W	1609	1.52	12.91	0.117738187451588	0.00013614115644292	NA	NA	NA
YCR090C	182	110.68	118.17	0.936616738596937	0.00126541741507878	NA	NA	NA
YCR091W	720	4.69	9.02	0.519955654101996	0.0006394818595125	NA	NA	NA
YCR092C	1018	14.94	26.69	0.559760209816411	0.000676428448411879	-13	0	37
YCR093W	2108	58.41	139.22	0.41955178853613	0.000565048472331704	-7.9	0	31
YCR094W	391	48.25	68.1	0.708516886930984	0.000925824073002384	-9.7	1	64
YCR095C	362	20.37	36.16	0.563329646017699	0.000702662425414883	NA	NA	NA
YCR097W	126	116.93	132.41	0.883090401027113	0.0011274254559053	NA	NA	NA
YCR106W	832	3.58	18.99	0.188520273828331	0.000208757670685363	-9.7	0	2
YDL001W	430	23.63	24.95	0.947094188376754	0.00114117934263256	-6.2	0	79
YDL002C	203	68.68	51.4	1.33618677042802	0.00142098404873777	NA	NA	NA
YDL003W	566	54.88	53.74	1.02121324897655	0.001276952635539	NA	NA	NA
YDL004W	160	360.07	248.23	1.45054989324417	0.00240583982884776	-10.9	0	44
YDL005C	431	29.69	44.31	0.670051907018732	0.000883620203556847	-7.8	0	16
YDL006W	281	47.15	52.72	0.894347496206373	0.00116847078265316	NA	NA	NA
YDL007W	437	267.63	192.02	1.39376106655557	0.00185023760182114	-5.6	0	23
YDL008W	165	47.67	59.65	0.799161777032691	0.00108833294503663	-10.3	0	1
YDL010W	231	55.39	42.4	1.3063679245283	0.00150566952790655	NA	NA	NA
YDL012C	107	215.99	73.13	2.95350745248188	0.00305505982846078	-3.5	0	18
YDL013W	619	14.89	29.58	0.503380662609872	0.000582394963334937	NA	NA	NA
YDL014W	327	1115.15	583.66	1.91061576945482	0.00485546587422744	NA	NA	NA
YDL015C	310	271.56	243.38	1.11578601364122	0.00180438408808307	-5.2	0	54
YDL017W	507	14.62	18.15	0.805509641873278	0.00104685163041644	-2.4	0	24
YDL018C	225	62.23	68.46	0.908997955010225	0.00125342292672827	NA	NA	NA
YDL019C	1283	34.66	67.09	0.516619466388433	0.000663392597606515	NA	NA	NA
YDL020C	531	66.55	90.64	0.734223300970874	0.000862172531254345	NA	NA	NA
YDL021W	311	21.5	23.26	0.924333619948409	0.00125137434957181	NA	NA	NA
YDL022W	391	390.7	235.25	1.66078639744952	0.00358673173908818	-2.1	0	66
YDL025C	620	13.1	29.37	0.446033367381682	0.00060659049940774	NA	NA	NA
YDL027C	420	11.12	26.83	0.414461423779351	0.000499307013935557	NA	NA	NA
YDL028C	764	13.37	31.63	0.422699968384445	0.000496702096893405	NA	NA	NA
YDL029W	391	227.51	275.66	0.825328302981934	0.00117953123980645	-7	0	21
YDL030W	530	18.67	25.35	0.736489151873767	0.000906003969380233	-16.1	0	80
YDL031W	995	73.24	99.77	0.734088403327654	0.00110088497760299	NA	NA	NA
YDL033C	417	7.43	20.65	0.359806295399516	0.000442758094945482	NA	NA	NA
YDL035C	961	14.62	47.12	0.310271646859083	0.000386390324997201	NA	NA	NA
YDL036C	462	17.01	33.24	0.51173285198556	0.0006471509843281	-8.6	2	30
YDL040C	854	133.23	183.38	0.726524157487185	0.00103011063884642	-8.2	0	28
YDL042C	562	18.75	30.83	0.60817385663315	0.000816174674288542	-8.8	0	61
YDL043C	266	45.94	30.53	1.50474942679332	0.0020067931089101	NA	NA	NA
YDL044C	440	17.02	20.58	0.827016520894072	0.00105387741238816	-3.6	0	26
YDL045C	306	27.67	30.88	0.896049222797928	0.00115627952189783	NA	NA	NA
YDL045WA	95	137.49	91.7	1.49934569247546	0.00165595320574913	-6	0	45
YDL046W	173	258.34	187.47	1.37803381874433	0.00205678501685433	-6.5	0	96
YDL047W	311	79.25	84.19	0.941323197529398	0.00112329671296368	-4.7	0	206
YDL048C	490	2.21	3.41	0.648093841642229	0.000804654047838617	-8.6	0	51
YDL051W	275	318.98	314.44	1.01443836662002	0.0016227143699457	-2.9	0	24
YDL052C	303	130.8	157.23	0.83190230871971	0.00113350480137174	-3.6	0	53
YDL053C	185	139	104.55	1.32950741272119	0.00159015224178107	NA	NA	NA
YDL054C	486	21.42	26.84	0.79806259314456	0.000887533439377404	-2.2	0	61
YDL055C	361	2367.64	1829.69	1.29401155386978	0.003264749967961	-4	0	150
YDL056W	833	18.46	34.33	0.537722108942616	0.000663692712689931	-6.7	0	116
YDL057W	328	14.4	15.3	0.941176470588235	0.00113706226882845	-1.7	0	48
YDL058W	1790	43.63	86.8	0.502649769585254	0.000672849543922572	NA	NA	NA
YDL059C	238	13.01	15.92	0.817211055276382	0.00096234348084351	NA	NA	NA
YDL060W	788	70.19	88.44	0.793645409317051	0.00114340426223734	-5.2	0	21
YDL063C	620	45.12	76.52	0.589649764767381	0.000698697564723658	-8.7	0	47
YDL064W	157	236.59	178.05	1.32878404942432	0.00168930513242675	-11.4	0	41
YDL065C	342	87.96	54.83	1.60423126025898	0.00214246104503479	-2.3	1	42
YDL066W	428	349.08	376.01	0.928379564373288	0.00164508963277966	NA	NA	NA
YDL067C	59	518.98	213.54	2.4303643345509	0.00360537187757125	-4.8	0	47
YDL069C	229	6.45	15.26	0.422673656618611	0.000519168803630283	NA	NA	NA
YDL070W	638	63.08	134.61	0.468613030235495	0.000640933253778382	NA	NA	NA
YDL072C	203	230.41	216.26	1.06543050032368	0.00132910760607801	-5.6	0	64
YDL073W	984	8.63	41.06	0.210180224062348	0.000265619106379818	-5.2	1	181
YDL074C	700	46.7	93.37	0.500160651172754	0.000640300881140062	NA	NA	NA
YDL075W	113	6544.31	4109.69	1.59240964646969	0.00472145605990725	-4.8	0	32
YDL076C	294	38.35	44.86	0.854881854658939	0.000974704313993725	NA	NA	NA
YDL077C	1049	11.47	31.15	0.368218298555377	0.000491096150373859	NA	NA	NA
YDL078C	343	212.98	161.28	1.32056051587302	0.00175720416778995	-4.9	0	73
YDL080C	609	5.95	23.6	0.252118644067797	0.000295414140251833	-9.9	0	149
YDL081C	106	5156.17	3789.11	1.36078656993331	0.00424123308549404	-6.5	0	75
YDL084W	446	961.28	959.37	1.0019908898548	0.00212491372263619	-8	0	117
YDL085CA	68	306.42	161.4	1.89851301115242	0.00299786986334272	-5.3	0	60
YDL086W	273	147.78	142.96	1.03371572467823	0.00139266536563748	-9.7	0	6
YDL087C	261	19.51	26.4	0.739015151515152	0.000768251478128209	NA	NA	NA
YDL088C	528	33.32	55.09	0.604828462515883	0.000834750064644283	NA	NA	NA
YDL089W	484	18.09	34.06	0.53112155020552	0.000706232012344898	-9.5	0	132
YDL090C	431	22.46	33.91	0.662341492185196	0.0008101853571897	NA	NA	NA
YDL091C	455	14.2	24.23	0.586050350804787	0.000719436095043054	NA	NA	NA
YDL092W	146	207.37	140.9	1.47175301632363	0.00202394806590436	-7.9	0	24
YDL093W	743	30.04	46.7	0.643254817987152	0.000833818101366939	-15.5	0	30
YDL095W	817	227.7	321.62	0.707978359554754	0.00100955838482783	-10.4	0	31
YDL097C	434	248.86	212.4	1.17165725047081	0.00145134208691291	NA	NA	NA
YDL098C	194	29.72	37.04	0.802375809935205	0.00104101234254777	-11.3	0	11
YDL099W	341	87.12	56.29	1.54769941375022	0.00222543500293717	NA	NA	NA
YDL100C	354	484.32	439.6	1.101728844404	0.00193897875919147	-4.4	0	37
YDL101C	513	25.2	36.84	0.684039087947883	0.000856181474272659	-1.7	0	62
YDL102W	1097	33.59	40.92	0.820869990224829	0.00116003069696101	NA	NA	NA
YDL103C	477	109.67	85.95	1.27597440372309	0.00185123158218759	-5.4	0	20
YDL104C	407	6.8	8.83	0.770101925254813	0.000936656153120912	NA	NA	NA
YDL105W	402	9.38	16.65	0.563363363363363	0.000691613471326268	NA	NA	NA
YDL106C	559	25.95	27.12	0.956858407079646	0.00126857598190509	NA	NA	NA
YDL107W	351	13.09	19.35	0.676485788113695	0.000805728522347606	NA	NA	NA
YDL108W	306	34.75	34.9	0.995702005730659	0.00126574679509686	-13.4	0	24
YDL109C	647	1.17	13.77	0.0849673202614379	0.000102405069952196	NA	NA	NA
YDL110C	150	88.72	51.18	1.73348964439234	0.00219373628068409	NA	NA	NA
YDL111C	265	62.13	86.36	0.71943029180176	0.000841997226046333	-12	0	68
YDL112W	1436	45.18	84.21	0.536515853224083	0.000679538137659806	-9.2	0	46
YDL113C	640	16.6	32.53	0.510298186289579	0.000670172914257702	-13.5	1	71
YDL115C	353	32.05	26.63	1.20352985354863	0.00147887130797251	-5.7	0	17
YDL116W	726	42.48	65.08	0.652735095267363	0.000825981264327398	NA	NA	NA
YDL117W	885	21	54.5	0.385321100917431	0.000507817043791982	-4.2	0	298
YDL119C	307	18.42	18.6	0.990322580645161	0.00118667818089868	NA	NA	NA
YDL120W	174	114.05	118.23	0.964645183117652	0.00112624180850177	-4.9	0	81
YDL121C	149	145.84	168.45	0.865776194716533	0.00109672477885671	-5.3	0	12
YDL122W	809	48.04	97.09	0.494798640436708	0.000688795510178807	NA	NA	NA
YDL123W	140	33.55	27.42	1.2235594456601	0.00130441782969559	-10.1	0	14
YDL124W	312	329.31	274.31	1.20050308045642	0.00177989656479852	NA	NA	NA
YDL125C	158	624.37	421.76	1.48039169195751	0.00221817284533403	NA	NA	NA
YDL126C	835	862.03	771.65	1.11712563986263	0.00199130046782117	-11.3	0	51
YDL127W	308	25.77	36.43	0.707384024155916	0.000867171466100092	-7.5	0	72
