ORF	Length	RPF	mRNA	TE	IP	FEatg	FEcap
YDL018C	225	0.20353982300885	0.636363636363636	0.319848293299621	0.00046993816759125	0	NA
YDL020C	531	0.24812030075188	0.575757575757576	0.430945785516423	0.000539200902474911	-1.1	NA
YDL029W	391	0.584183673469388	1.42424242424242	0.410171515414676	0.000624611764202049	0	-10.1
YDL031W	995	0.330321285140562	0.272727272727273	1.2111780455154	0.00193536786373589	0	NA
YDL040C	854	0.576608187134503	0.575757575757576	1.00147737765466	0.0015129929692227	-2	-11.3
YDL043C	266	0.258426966292135	0.363636363636364	0.710674157303371	0.00100988260367589	0	NA
YDL045WA	95	0.479166666666667	0.333333333333333	1.4375	0.00169167172588839	0	NA
YDL046W	173	0.764367816091954	0.515151515151515	1.48377281947262	0.00235970867230148	-0.9	-8.6
YDL047W	311	0.28525641025641	0.272727272727273	1.04594017094017	0.00132991695585023	-1.3	-7.6
YDL051W	275	1.77898550724638	2.66666666666667	0.667119565217391	0.00113705650510736	-1.5	-5.82
YDL053C	185	0.473118279569892	0.272727272727273	1.73476702508961	0.00221080813765617	0	NA
YDL055C	361	11.828729281768	9.09090909090909	1.30116022099448	0.00349787675364365	0	-3.9
YDL056W	833	0.0767386091127098	0.181818181818182	0.422062350119904	0.000555069957248955	0	-10
YDL060W	788	0.243346007604563	0.96969696969697	0.250950570342205	0.000385232960925311	-3	-4.8
YDL063C	620	0.181964573268921	0.363636363636364	0.500402576489533	0.000631795590420604	-2.7	-11.5
YDL064W	157	1.04430379746835	0.303030303030303	3.44620253164557	0.00466827515198002	-3.4	-11.1
YDL065C	342	0.311953352769679	0.363636363636364	0.857871720116618	0.0012207599260248	0	-5.6
YDL066W	428	1.31002331002331	0.212121212121212	6.17582417582418	0.011660599254103	-0.4	NA
YDL067C	59	2.16666666666667	1.21212121212121	1.7875	0.00282544389160823	0	-6.4
YDL070W	638	0.284820031298905	0.666666666666667	0.427230046948357	0.000622618737795538	-1.4	NA
YDL072C	203	0.735294117647059	0.848484848484849	0.866596638655462	0.00115189786047364	-1.8	-3.5
YDL073W	984	0.0395939086294416	0.272727272727273	0.145177664974619	0.000195492104079345	-1.6	-5.9
YDL074C	700	0.192582025677603	0.696969696969697	0.276313341189605	0.000376910629539758	-4.1	NA
YDL075W	113	39.5175438596491	17.6666666666667	2.23684210526316	0.00706672896740501	0	-6.4
YDL076C	294	0.135593220338983	0.484848484848485	0.279661016949153	0.000339750946392653	0	NA
YDL078C	343	0.703488372093023	0.939393939393939	0.74887471867967	0.001061781219945	0	-6.2
YDL081C	106	27.7943925233645	18.5151515151515	1.50117013628646	0.00498533096835425	0	-6.5
YDL084W	446	3.89261744966443	4.6969696969697	0.82875081186404	0.00187267946621404	-1.5	-13.8
YDL085CA	68	1.20289855072464	0.575757575757576	2.08924485125858	0.00351520366534655	-5.2	NA
YDL086W	273	0.273722627737226	0.575757575757576	0.475412985017288	0.000682462268434987	0	-12
YDL088C	528	0.175803402646503	0.333333333333333	0.527410207939509	0.000775594508806663	-2.4	NA
YDL090C	431	0.0949074074074074	0.393939393939394	0.240918803418803	0.000314003926251636	-7	NA
YDL092W	146	0.700680272108844	0.848484848484849	0.825801749271137	0.00121004683962648	0	-8.6
YDL093W	743	0.0967741935483871	0.181818181818182	0.532258064516129	0.000735144098144155	-4.6	-14.3
YDL095W	817	0.715158924205379	0.303030303030303	2.36002444987775	0.00358583178742641	-1.8	-16.7
YDL097C	434	0.92183908045977	0.393939393939394	2.34005305039788	0.00308856582472922	0	NA
YDL099W	341	0.432748538011696	0.242424242424242	1.78508771929825	0.00273495265185004	-0.6	NA
YDL100C	354	1.47605633802817	1.36363636363636	1.08244131455399	0.0020298532676206	-0.3	-7.9
YDL102W	1097	0.122950819672131	0.212121212121212	0.579625292740047	0.000872779193889805	0	NA
YDL103C	477	0.481171548117155	0.303030303030303	1.58786610878661	0.00245467851280884	-1	-7.9
YDL108W	306	0.11400651465798	0.454545454545455	0.250814332247557	0.000339728324729837	-0.4	-13.4
YDL111C	265	0.281954887218045	0.454545454545455	0.620300751879699	0.000773546101534054	-0.7	-12
YDL115C	353	0.121468926553672	0.606060606060606	0.200423728813559	0.000262412553233128	-1.1	-6.1
YDL116W	726	0.136176066024759	0.303030303030303	0.449381017881706	0.000605912496447194	0	NA
YDL117W	885	0.0744920993227991	0.181818181818182	0.409706546275395	0.000575333068865893	0	-8
YDL120W	174	0.468571428571429	0.272727272727273	1.71809523809524	0.00213733812566672	-1.2	-8.9
YDL121C	149	0.673333333333333	1.06060606060606	0.634857142857143	0.000856899676995983	-3.6	-6.6
YDL122W	809	0.155555555555556	0.242424242424242	0.641666666666667	0.000951772697364552	0	NA
YDL125C	158	2.05660377358491	1.06060606060606	1.93908355795148	0.0030958308416392	0	NA
YDL126C	835	2.44856459330144	1.18181818181818	2.07186234817814	0.00393511680143915	0	-12.8
YDL128W	411	0.279126213592233	0.212121212121212	1.31588072122053	0.00185201395948361	-0.7	NA
YDL130W	106	20.6542056074766	7.90909090909091	2.61145128370394	0.00853718052720847	0	-12.1
YDL132W	815	0.188725490196078	0.272727272727273	0.691993464052288	0.00104298849133719	-0.3	NA
YDL135C	202	1.03448275862069	0.727272727272727	1.42241379310345	0.00232523780577564	-1.4	-7.4
YDL143W	528	0.977315689981096	1.45454545454545	0.671904536862004	0.00109106909196181	0	-12.1
YDL144C	356	0.109243697478992	0.242424242424242	0.45063025210084	0.000524057448837342	-5.6	NA
YDL145C	1201	0.59234608985025	0.606060606060606	0.977371048252912	0.00166152837048066	-1.3	NA
YDL147W	445	1.152466367713	1.48484848484848	0.776150819072023	0.00112523011474978	-0.6	-10.4
YDL148C	810	0.442663378545006	0.484848484848485	0.912993218249075	0.00151430391727324	0	-13
YDL150W	422	0.260047281323877	0.575757575757576	0.451661067562523	0.000639778793585119	-1.4	-9.1
YDL153C	610	0.404255319148936	0.454545454545455	0.88936170212766	0.0014923548660067	-0.1	-13.3
YDL155W	427	0.13785046728972	0.515151515151515	0.267592083562397	0.0003559750384545	0	NA
YDL157C	118	1.54621848739496	0.575757575757576	2.68553737284387	0.00477893422133431	-0.9	NA
YDL160C	506	1.11834319526627	0.303030303030303	3.6905325443787	0.00585403822589282	0	NA
YDL161W	454	0.327472527472527	0.363636363636364	0.900549450549451	0.00118115199847123	-0.2	-14
YDL165W	191	0.276041666666667	0.666666666666667	0.4140625	0.000522602734379957	0	-5.2
YDL166C	197	0.474747474747475	0.757575757575758	0.626666666666667	0.000880117351833697	-2.9	-8.8
YDL167C	719	0.119444444444444	0.272727272727273	0.437962962962963	0.000628093936291822	-2.5	NA
YDL168W	386	0.635658914728682	0.303030303030303	2.09767441860465	0.00384368836532907	0	-8.7
YDL173W	295	0.371621621621622	0.545454545454545	0.681306306306306	0.00105054497469717	-1.3	NA
YDL174C	587	0.076530612244898	0.242424242424242	0.315688775510204	0.000477709406941725	-2.4	-16.6
YDL178W	530	0.261770244821092	0.757575757575758	0.345536723163842	0.000555966724350456	-2.1	-21.6
YDL179W	304	0.160655737704918	0.454545454545455	0.35344262295082	0.000457318585068057	0	-7.8
YDL185W	1071	3.32742537313433	1.18181818181818	2.81551377726751	0.00507436478044657	0	NA
YDL189W	457	0.163755458515284	0.242424242424242	0.675491266375546	0.000851083989317957	0	-18.4
YDL190C	961	0.142411642411642	0.181818181818182	0.783264033264033	0.00118457577581008	0	NA
YDL192W	181	6.32417582417582	6.6969696969697	0.94433394659639	0.00199190866044074	-1.1	-12.3
YDL198C	300	0.382059800664452	0.181818181818182	2.10132890365449	0.0033072473369061	-1.3	NA
YDL201W	286	0.547038327526132	0.212121212121212	2.5788949726232	0.00399018535257192	-0.1	-12.9
YDL202W	249	0.216	0.181818181818182	1.188	0.00150297051784864	-4	-15.7
YDL205C	327	0.201219512195122	0.424242424242424	0.474303135888502	0.000705328658365879	-1.9	-20
YDL207W	538	0.0964749536178108	0.181818181818182	0.530612244897959	0.000677022226771357	-2.9	-11.2
YDL208W	156	3.38216560509554	2.84848484848485	1.1873560102995	0.00285111811634981	-0.7	-4
YDL209C	339	0.114705882352941	0.484848484848485	0.236580882352941	0.000313969413004217	-0.5	-12.8
YDL212W	210	0.772511848341232	1.3030303030303	0.592857930122341	0.000969450298614599	0	-9
YDL213C	225	0.730088495575221	0.757575757575758	0.963716814159292	0.00156032822668984	-1	-9.5
YDL215C	1092	0.0585544373284538	0.515151515151515	0.113664495990528	0.000178780676576067	0	-9.6
YDL217C	207	0.326923076923077	0.272727272727273	1.19871794871795	0.00158322353909842	0	NA
YDL219W	150	0.894039735099338	0.636363636363636	1.40491958372753	0.00211950548199406	-2	-8
YDL225W	551	0.291666666666667	0.393939393939394	0.740384615384615	0.00116761863324582	0	-7.1
YDL226C	352	0.912181303116147	0.212121212121212	4.30028328611898	0.00572486354714775	0	-17.1
YDL227C	586	0.299829642248722	0.363636363636364	0.824531516183986	0.0010201126261921	0	-6
YDL232W	36	2.10810810810811	0.96969696969697	2.17398648648649	0.00446965516187591	0	NA
YDL234C	746	0.072289156626506	0.181818181818182	0.397590361445783	0.000543741315938174	0	NA
YDL235C	167	0.654761904761905	1.03030303030303	0.635504201680672	0.0010534492971294	-1.7	NA
YDL236W	312	0.571884984025559	0.818181818181818	0.698970536031239	0.00106345045505215	-3.5	-8.2
YDL237W	390	0.242966751918159	0.303030303030303	0.801790281329923	0.00110237738512096	-0.1	-15.2
YDR001C	751	0.123670212765957	0.212121212121212	0.583016717325228	0.000811151848527934	0	-9.4
YDR002W	201	5.04455445544554	5.3030303030303	0.951258840169731	0.00222780027535557	0	-8
YDR005C	395	0.106060606060606	0.333333333333333	0.318181818181818	0.000369129195666275	-6.7	NA
YDR007W	224	0.2	0.636363636363636	0.314285714285714	0.000406320792502579	-3.3	NA
YDR011W	1501	0.183089214380826	0.272727272727273	0.67132711939636	0.00100343127861156	0	NA
YDR013W	208	0.177033492822967	0.606060606060606	0.292105263157895	0.00037183494107706	-0.5	-7.5
YDR016C	94	0.421052631578947	1.45454545454545	0.289473684210526	0.000322831706869163	-3.2	-11.4
YDR017C	1050	0.0875356803044719	0.303030303030303	0.288867745004757	0.000394830769935458	0	-5.2
YDR019C	400	0.546134663341646	2.48484848484848	0.219785901100906	0.000300038210339384	-4.7	-8.5
YDR021W	399	0.1025	0.393939393939394	0.260192307692308	0.000415422028323344	0	NA
YDR023W	462	4.68682505399568	3.21212121212121	1.45910591303639	0.00306985114327934	-1.9	-11.5
YDR026C	570	0.0595446584938704	0.212121212121212	0.280710532899675	0.000422754652330791	-3.1	-10.6
YDR032C	198	1.37185929648241	1.24242424242424	1.10417943375414	0.00243359551054161	0	-2.5
YDR033W	320	4.21806853582555	1.60606060606061	2.62634456004232	0.00545621663587054	0	-6.5
YDR034C	790	0.0518331226295828	0.242424242424242	0.213811630847029	0.000281369419456064	-0.8	NA
YDR035W	370	0.757412398921833	0.393939393939394	1.92266224341696	0.00334173931485287	-0.3	-11.5
YDR036C	500	0.131736526946108	0.212121212121212	0.621043627031651	0.000980541269620925	-3.2	-11.2
YDR037W	591	3.86317567567568	1.78787878787879	2.16075927622538	0.00473357216008102	0	-5.9
YDR041W	203	0.313725490196078	0.96969696969697	0.323529411764706	0.000393957687423918	-0.4	NA
YDR043C	231	0.198275862068966	0.333333333333333	0.594827586206897	0.000772054755447745	0	NA
YDR044W	328	0.416413373860182	0.818181818181818	0.508949679162445	0.00107141421220269	0	-6.6
YDR045C	110	0.675675675675676	1.45454545454545	0.464527027027027	0.00053495673990151	0	-10.6
YDR046C	604	0.249586776859504	0.424242424242424	0.588311688311688	0.000880501369512876	0	-20.7
YDR047W	362	0.198347107438017	0.515151515151515	0.385026737967914	0.000562872412736147	0	-11.1
YDR050C	248	41.6867469879518	21.4242424242424	1.9457746118846	0.00619806728064998	0	-6.5
YDR051C	334	0.232835820895522	0.787878787878788	0.295522388059701	0.000415375928033101	-1.4	-10.7
YDR052C	704	0.10354609929078	0.424242424242424	0.244072948328267	0.000347238504954555	0	-17.3
YDR054C	295	0.456081081081081	0.363636363636364	1.25422297297297	0.00176758167530971	0	-12.9
YDR055W	444	0.417977528089888	0.424242424242424	0.985232744783307	0.00161622922088139	0	-4.9
YDR056C	205	0.5	0.636363636363636	0.785714285714286	0.00118056065803951	-0.3	-16
YDR057W	542	0.0699815837937385	0.242424242424242	0.288674033149171	0.000381531247175797	0	NA
YDR060W	1025	0.468810916179337	0.484848484848485	0.966922514619883	0.00152016041479401	-1.6	-11.9
YDR061W	539	0.0981481481481482	0.515151515151515	0.190522875816993	0.000227431955911755	-2.4	NA
YDR062W	561	0.403914590747331	0.545454545454545	0.740510083036773	0.00119935974742444	0	NA
YDR063W	149	0.433333333333333	0.303030303030303	1.43	0.00211284196020087	-1.9	-10.5
YDR064W	151	45.7236842105263	27.2424242424242	1.67839997658217	0.00530752615222824	0	-6.2
YDR068W	310	0.276527331189711	0.424242424242424	0.651814423518604	0.00104051211307667	-2.3	NA
YDR071C	191	1.94791666666667	2.21212121212121	0.880565068493151	0.00128042316753944	0	NA
YDR072C	527	0.172348484848485	0.303030303030303	0.56875	0.000793896776579301	-2.8	-11
YDR075W	308	0.171521035598705	0.303030303030303	0.566019417475728	0.000813482739481036	-1	-14.9
YDR080W	992	0.0553877139979859	0.181818181818182	0.304632426988922	0.000438466056506095	-1	NA
YDR084C	199	0.235	0.363636363636364	0.64625	0.000831943921317447	-2.3	-8
YDR086C	80	3.87654320987654	2.60606060606061	1.48751076658053	0.00304668673676937	0	-11.1
YDR087C	278	0.681003584229391	1.54545454545455	0.440649378030782	0.000584771228248266	-4.2	-10.5
YDR088C	382	0.120104438642298	0.272727272727273	0.440382941688425	0.0006572743935668	-1.2	NA
YDR091C	608	0.706075533661741	0.606060606060606	1.16502463054187	0.00230630417306526	0	-14.4
YDR092W	153	0.785714285714286	0.272727272727273	2.88095238095238	0.0040052301579916	-0.4	NA
YDR097C	1242	0.111021721641191	0.181818181818182	0.610619469026549	0.00089635198229311	-0.9	NA
YDR098C	285	1.2972027972028	0.848484848484849	1.52884615384615	0.00226255312995983	-0.9	NA
YDR100W	143	0.409722222222222	0.757575757575758	0.540833333333333	0.00072251930362076	-0.6	-6.8
YDR101C	593	0.424242424242424	0.303030303030303	1.4	0.00229853383299319	0	-8.1
YDR103W	917	0.0958605664488017	0.242424242424242	0.395424836601307	0.000500416872254317	0	NA
YDR105C	473	0.0907172995780591	0.212121212121212	0.427667269439421	0.000551626474031753	0	-6.7
YDR110W	566	0.100529100529101	0.393939393939394	0.255189255189255	0.000334458297076727	-0.5	-11.2
YDR111C	507	0.0688976377952756	0.181818181818182	0.378937007874016	0.000531091685237971	-2.2	NA
YDR115W	105	0.471698113207547	0.848484848484849	0.555929919137466	0.000689264264191345	0	NA
YDR116C	285	0.188811188811189	0.242424242424242	0.778846153846154	0.00107763154469803	-0.9	NA
YDR119W	768	0.312093628088427	0.636363636363636	0.490432844138956	0.000616198388811909	-2.8	NA
YDR120C	570	0.339754816112084	0.484848484848485	0.700744308231173	0.00104332956313053	-0.2	NA
YDR121W	196	0.34010152284264	0.303030303030303	1.12233502538071	0.00141258613350201	0	NA
YDR127W	1588	0.470106985525488	0.181818181818182	2.58558842039018	0.00414255756588269	-2.2	-8.2
YDR129C	642	1.13685847589425	1.24242424242424	0.91503243181732	0.0015711787522067	-0.1	-11
YDR130C	291	0.126712328767123	0.272727272727273	0.464611872146119	0.000495086317717842	0	NA
YDR135C	1515	0.176781002638522	0.333333333333333	0.530343007915567	0.000746762094968765	-3.1	NA
YDR137W	663	0.0542168674698795	0.545454545454545	0.0993975903614458	0.000122051388469991	-3	NA
YDR138W	752	0.0690571049136786	0.181818181818182	0.379814077025232	0.000530601081129178	-1.5	-13.3
YDR139C	77	0.948717948717949	1.45454545454545	0.65224358974359	0.00078107125771002	-0.6	-12.9
YDR144C	596	0.232830820770519	0.333333333333333	0.698492462311558	0.000952147145469927	0	-11.9
YDR147W	534	0.0822429906542056	0.303030303030303	0.271401869158878	0.00037536816615349	-4.1	NA
YDR148C	463	0.456896551724138	0.333333333333333	1.37068965517241	0.00238800391079553	0	NA
YDR151C	325	0.245398773006135	0.333333333333333	0.736196319018405	0.000897983797586358	0	-11.1
YDR152W	265	0.511278195488722	0.424242424242424	1.20515574650913	0.00181636036232595	-0.6	NA
YDR153C	411	0.264563106796116	0.333333333333333	0.793689320388349	0.0010972298654661	0	NA
YDR155C	162	16.0981595092025	8.54545454545454	1.8838271766088	0.00560559289105645	0	-10.3
YDR156W	137	0.579710144927536	0.272727272727273	2.1256038647343	0.00248313211572822	-2.2	-8.6
YDR158W	365	2.81967213114754	2.09090909090909	1.34853884533143	0.00288288567454487	-2.1	-13.1
YDR161W	387	0.484536082474227	0.696969696969697	0.695203944419543	0.00095313264092888	-5	-9.6
YDR162C	236	0.270042194092827	0.363636363636364	0.742616033755274	0.00101175038121038	0	NA
YDR165W	444	0.415730337078652	1.18181818181818	0.351771823681936	0.000574779200448494	-3.6	-11.1
YDR167W	206	0.386473429951691	0.545454545454545	0.7085346215781	0.000826670809063853	-0.1	-7
YDR168W	506	0.881656804733728	0.606060606060606	1.45473372781065	0.00237260963236687	-0.4	-11.2
YDR172W	685	1.93440233236152	1.06060606060606	1.82386505622657	0.00341926721551565	-1.3	-9.7
YDR174W	246	1.4251012145749	2.60606060606061	0.546841163732229	0.00100171860116479	0	-9.7
YDR175C	319	0.259375	0.333333333333333	0.778125	0.00104195792973522	-0.4	-9.1
YDR176W	702	0.113798008534851	0.212121212121212	0.53647632595001	0.000741214721425731	-1.2	NA
YDR177W	215	0.893518518518518	1	0.893518518518518	0.00129936254766442	0	-8
YDR182W	491	0.148373983739837	0.181818181818182	0.816056910569106	0.00105175740290331	-1.7	-15.5
YDR183W	230	0.186147186147186	0.242424242424242	0.767857142857143	0.0010069786671058	-1.6	NA
YDR184C	294	0.128813559322034	0.424242424242424	0.30363196125908	0.000420826119591452	0	-11.2
YDR186C	877	0.0865603644646925	0.181818181818182	0.476082004555809	0.000611205255713047	-4.3	NA
YDR188W	546	0.888482632541133	0.96969696969697	0.916247714808044	0.00122871881701169	0	-12
YDR189W	666	0.251874062968516	0.363636363636364	0.692653673163418	0.00108764184269919	0	-12
YDR190C	463	0.676724137931034	1.51515151515152	0.446637931034483	0.000719181208536586	-1.7	NA
YDR194C	664	0.290225563909774	0.515151515151515	0.563379035824856	0.000916103621381022	-0.8	NA
YDR195W	533	0.0917602996254682	0.181818181818182	0.504681647940075	0.000745541710680253	0	NA
YDR196C	241	0.152892561983471	0.606060606060606	0.252272727272727	0.000332109270974498	-1.2	NA
YDR201W	165	0.289156626506024	0.181818181818182	1.59036144578313	0.0021788693571607	0	NA
YDR202C	351	0.0965909090909091	0.242424242424242	0.3984375	0.000497908371055155	-4.9	NA
